iter	Logloss
214	0.01742408467
215	0.01742408109
216	0.01742407041
217	0.01742401176
218	0.01742396491
219	0.01742385883
220	0.01742374827
221	0.01742370351
222	0.01742367417
223	0.01742364337
224	0.01740313152
225	0.01739249695
226	0.01737526826
227	0.01735631086
228	0.01733997906
229	0.01732015633
230	0.01730851377
231	0.01729629373
232	0.01728628875
233	0.01728626008
234	0.01728619096
235	0.01728615001
236	0.01728615001
237	0.01728615001
238	0.01728615001
239	0.01728615001
240	0.01728615001
241	0.01728615001
242	0.01728615001
243	0.01728615001
244	0.01728615001
245	0.01728615001
246	0.01728615001
247	0.01728615001
248	0.01728615001
249	0.01728615001
250	0.01728615001
251	0.01728615001
252	0.01728615001
253	0.01728615001
254	0.01728615001
255	0.01728615001
256	0.01728615001
257	0.01728615001
258	0.01728615001
259	0.01728615001
260	0.01728615001
261	0.01728615001
262	0.01728615001
263	0.01728615001
264	0.01728615001
265	0.01728615001
266	0.01728615001
267	0.01728615001
268	0.01728615001
269	0.01728615001
270	0.01728615001
271	0.01728615001
272	0.01728615001
273	0.01728615001
274	0.01728615001
275	0.01728615001
276	0.01728615001
277	0.01728615001
278	0.01728615001
279	0.01728615001
280	0.01728615001
281	0.01728615001
282	0.01728615001
283	0.01728615001
284	0.01728615001
285	0.01728615001
286	0.01728615001
287	0.01728615001
288	0.01728615001
289	0.01728615001
290	0.01728615001
291	0.01728615001
292	0.01728615001
293	0.01728615001
294	0.01728615001
295	0.01728615001
296	0.01728615001
297	0.01728615001
298	0.01728615001
299	0.01728615001
300	0.01728615001
301	0.01728615001
302	0.01728615001
303	0.01728615001
304	0.01728615001
305	0.01728615001
306	0.01728615001
307	0.01728615001
308	0.01728615001
309	0.01728615001
310	0.01728615001
311	0.01728615001
312	0.01728615001
313	0.01728615001
314	0.01728615001
315	0.01728615001
316	0.01728615001
317	0.01728615001
318	0.01728615001
319	0.01728615001
320	0.01728615001
321	0.01728615001
322	0.01728615001
323	0.01728615001
324	0.01728615001
325	0.01728615001
326	0.01728615001
327	0.01728615001
328	0.01728615001
329	0.01728615001
330	0.01728615001
331	0.01728615001
332	0.01728615001
333	0.01728615001
334	0.01728615001
335	0.01728615001
336	0.01728615001
337	0.01728615001
338	0.01728615001
339	0.01728615001
340	0.01728615001
341	0.01728615001
342	0.01728615001
343	0.01728615001
344	0.01728615001
345	0.01728615001
346	0.01728615001
347	0.01728615001
348	0.01728615001
349	0.01728615001
350	0.01728615001
351	0.01728615001
352	0.01728615001
353	0.01728615001
354	0.01728615001
355	0.01728615001
356	0.01728615001
357	0.01728615001
358	0.01728615001
359	0.01728615001
360	0.01728615001
361	0.01728615001
362	0.01728615001
363	0.01728615001
364	0.01728615001
365	0.01728615001
366	0.01728615001
367	0.01728615001
368	0.01728615001
369	0.01728615001
370	0.01728615001
371	0.01728615001
372	0.01728615001
373	0.01728615001
374	0.01728615001
375	0.01728615001
376	0.01728615001
377	0.01728615001
378	0.01728615001
379	0.01728615001
380	0.01728615001
381	0.01728615001
382	0.01728615001
383	0.01728615001
384	0.01728615001
385	0.01728615001
386	0.01728615001
387	0.01728615001
388	0.01728615001
389	0.01728615001
390	0.01728615001
391	0.01728615001
392	0.01728615001
393	0.01728615001
394	0.01728615001
395	0.01728615001
396	0.01728615001
397	0.01728615001
398	0.01728615001
399	0.01728615001
400	0.01728615001
401	0.01728615001
402	0.01728615001
403	0.01728615001
404	0.01728615001
405	0.01728615001
406	0.01728615001
407	0.01728615001
408	0.01728615001
409	0.01728615001
410	0.01728615001
411	0.01728615001
412	0.01728615001
413	0.01728615001
414	0.01728615001
415	0.01728615001
416	0.01728615001
417	0.01728615001
418	0.01728615001
419	0.01728615001
420	0.01728615001
421	0.01728615001
422	0.01728615001
423	0.01728615001
424	0.01728615001
425	0.01728615001
426	0.01728615001
427	0.01728615001
428	0.01728615001
429	0.01728615001
430	0.01728615001
431	0.01728615001
432	0.01728615001
433	0.01728615001
434	0.01728615001
435	0.01728615001
436	0.01728615001
437	0.01728615001
438	0.01728615001
439	0.01728615001
440	0.01728615001
441	0.01728615001
442	0.01728615001
443	0.01728615001
444	0.01728615001
445	0.01728615001
446	0.01728615001
447	0.01728615001
448	0.01728615001
449	0.01728615001
450	0.01728615001
451	0.01728615001
452	0.01728615001
453	0.01728615001
454	0.01728615001
455	0.01728615001
456	0.01728615001
457	0.01728615001
458	0.01728615001
459	0.01728615001
460	0.01728615001
461	0.01728615001
462	0.01728615001
463	0.01728615001
464	0.01728615001
465	0.01728615001
466	0.01728615001
467	0.01728615001
468	0.01728615001
469	0.01728615001
470	0.01728615001
471	0.01728615001
472	0.01728615001
473	0.01728615001
474	0.01728615001
475	0.01728615001
476	0.01728615001
477	0.01728615001
478	0.01728615001
479	0.01728615001
480	0.01728615001
481	0.01728615001
482	0.01728615001
483	0.01728615001
484	0.01728615001
485	0.01728615001
486	0.01728615001
487	0.01728615001
488	0.01728615001
489	0.01728615001
490	0.01728615001
491	0.01728615001
492	0.01728615001
493	0.01728615001
494	0.01728615001
495	0.01728615001
496	0.01728615001
497	0.01728615001
498	0.01728615001
499	0.01728615001
500	0.01728615001
501	0.01728615001
502	0.01728615001
503	0.01728615001
504	0.01728615001
505	0.01728615001
506	0.01728615001
507	0.01728615001
508	0.01728615001
509	0.01728615001
510	0.01728615001
511	0.01728615001
512	0.01728615001
513	0.01728615001
514	0.01728615001
515	0.01728615001
516	0.01728615001
517	0.01728615001
518	0.01728615001
519	0.01728615001
520	0.01728615001
521	0.01728615001
522	0.01728615001
523	0.01728615001
524	0.01728615001
525	0.01728615001
526	0.01728615001
527	0.01728615001
528	0.01728615001
529	0.01728615001
530	0.01728615001
531	0.01728615001
532	0.01728615001
533	0.01728615001
534	0.01728615001
535	0.01728615001
536	0.01728615001
537	0.01728615001
538	0.01728615001
539	0.01728615001
540	0.01728615001
541	0.01728615001
542	0.01728615001
543	0.01728615001
544	0.01728615001
545	0.01728615001
546	0.01728615001
547	0.01728615001
548	0.01728615001
549	0.01728615001
550	0.01728615001
551	0.01728615001
552	0.01728615001
553	0.01728615001
554	0.01728615001
555	0.01728615001
556	0.01728615001
557	0.01728615001
558	0.01728615001
559	0.01728615001
560	0.01728615001
561	0.01728615001
562	0.01728615001
563	0.01728615001
564	0.01728615001
565	0.01728615001
566	0.01728615001
567	0.01728615001
568	0.01728615001
569	0.01728615001
570	0.01728615001
571	0.01728615001
572	0.01728615001
573	0.01728615001
574	0.01728615001
575	0.01728615001
576	0.01728615001
577	0.01728615001
578	0.01728615001
579	0.01728615001
580	0.01728615001
581	0.01728615001
582	0.01728615001
583	0.01728615001
584	0.01728615001
585	0.01728615001
586	0.01728615001
587	0.01728615001
588	0.01728615001
589	0.01728615001
590	0.01728615001
591	0.01728615001
592	0.01728615001
593	0.01728615001
594	0.01728615001
595	0.01728615001
596	0.01728615001
597	0.01728615001
598	0.01728615001
599	0.01728615001
600	0.01728615001
601	0.01728615001
602	0.01728615001
603	0.01728615001
604	0.01728615001
605	0.01728615001
606	0.01728615001
607	0.01728615001
608	0.01728615001
609	0.01728615001
610	0.01728615001
611	0.01728615001
612	0.01728615001
613	0.01728615001
614	0.01728615001
615	0.01728615001
616	0.01728615001
617	0.01728615001
618	0.01728615001
619	0.01728615001
620	0.01728615001
621	0.01728615001
622	0.01728615001
623	0.01728615001
624	0.01728615001
625	0.01728615001
626	0.01728615001
627	0.01728615001
628	0.01728615001
629	0.01728615001
630	0.01728615001
631	0.01728615001
632	0.01728615001
633	0.01728615001
634	0.01728615001
635	0.01728615001
636	0.01728615001
637	0.01728615001
638	0.01728615001
639	0.01728615001
640	0.01728615001
641	0.01728615001
642	0.01728615001
643	0.01728615001
644	0.01728615001
645	0.01728615001
646	0.01728615001
647	0.01728615001
648	0.01728615001
649	0.01728615001
650	0.01728615001
651	0.01728615001
652	0.01728615001
653	0.01728615001
654	0.01728615001
655	0.01728615001
656	0.01728615001
657	0.01728615001
658	0.01728615001
659	0.01728615001
660	0.01728615001
661	0.01728615001
662	0.01728615001
663	0.01728615001
664	0.01728615001
665	0.01728615001
666	0.01728615001
667	0.01728615001
668	0.01728615001
669	0.01728615001
670	0.01728615001
671	0.01728615001
672	0.01728615001
673	0.01728615001
674	0.01728615001
675	0.01728615001
676	0.01728615001
677	0.01728615001
678	0.01728615001
679	0.01728615001
680	0.01728615001
681	0.01728615001
682	0.01728615001
683	0.01728615001
684	0.01728615001
685	0.01728615001
686	0.01728615001
687	0.01728615001
688	0.01728615001
689	0.01728615001
690	0.01728615001
691	0.01728615001
692	0.01728615001
693	0.01728615001
694	0.01728615001
695	0.01728615001
696	0.01728615001
697	0.01728615001
698	0.01728615001
699	0.01728615001
700	0.01728615001
701	0.01728615001
702	0.01728615001
703	0.01728615001
704	0.01728615001
705	0.01728615001
706	0.01728615001
707	0.01728615001
708	0.01728615001
709	0.01728615001
710	0.01728615001
711	0.01728615001
712	0.01728615001
713	0.01728615001
714	0.01728615001
715	0.01728615001
716	0.01728615001
717	0.01728615001
718	0.01728615001
719	0.01728615001
720	0.01728615001
721	0.01728615001
722	0.01728615001
723	0.01728615001
724	0.01728615001
725	0.01728615001
726	0.01728615001
727	0.01728615001
728	0.01728615001
729	0.01728615001
730	0.01728615001
731	0.01728615001
732	0.01728615001
733	0.01728615001
734	0.01728615001
735	0.01728615001
736	0.01728615001
737	0.01728615001
738	0.01728615001
739	0.01728615001
740	0.01728615001
741	0.01728615001
742	0.01728615001
743	0.01728615001
744	0.01728615001
745	0.01728615001
746	0.01728615001
747	0.01728615001
748	0.01728615001
749	0.01728615001
750	0.01728615001
751	0.01728615001
752	0.01728615001
753	0.01728615001
754	0.01728615001
755	0.01728615001
756	0.01728615001
757	0.01728615001
758	0.01728615001
759	0.01728615001
760	0.01728615001
761	0.01728615001
762	0.01728615001
763	0.01728615001
764	0.01728615001
765	0.01728615001
766	0.01728615001
767	0.01728615001
768	0.01728615001
769	0.01728615001
770	0.01728615001
771	0.01728615001
772	0.01728615001
773	0.01728615001
774	0.01728615001
775	0.01728615001
776	0.01728615001
777	0.01728615001
778	0.01728615001
779	0.01728615001
780	0.01728615001
781	0.01728615001
782	0.01728615001
783	0.01728615001
784	0.01728615001
785	0.01728615001
786	0.01728615001
787	0.01728615001
788	0.01728615001
789	0.01728615001
790	0.01728615001
791	0.01728615001
792	0.01728615001
793	0.01728615001
794	0.01728615001
795	0.01728615001
796	0.01728615001
797	0.01728615001
798	0.01728615001
799	0.01728615001
800	0.01728615001
801	0.01728615001
802	0.01728615001
803	0.01728615001
804	0.01728615001
805	0.01728615001
806	0.01728615001
807	0.01728615001
808	0.01728615001
809	0.01728615001
810	0.01728615001
811	0.01728615001
812	0.01728615001
813	0.01728615001
814	0.01728615001
815	0.01728615001
816	0.01728615001
817	0.01728615001
818	0.01728615001
819	0.01728615001
820	0.01728615001
821	0.01728615001
822	0.01728615001
823	0.01728615001
824	0.01728615001
825	0.01728615001
826	0.01728615001
827	0.01728615001
828	0.01728615001
829	0.01728615001
830	0.01728615001
831	0.01728615001
832	0.01728615001
833	0.01728615001
834	0.01728615001
835	0.01728615001
836	0.01728615001
837	0.01728615001
838	0.01728615001
839	0.01728615001
840	0.01728615001
841	0.01728615001
842	0.01728615001
843	0.01728615001
844	0.01728615001
845	0.01728615001
846	0.01728615001
847	0.01728615001
848	0.01728615001
849	0.01728615001
850	0.01728615001
851	0.01728615001
852	0.01728615001
853	0.01728615001
854	0.01728615001
855	0.01728615001
856	0.01728615001
857	0.01728615001
858	0.01728615001
859	0.01728615001
860	0.01728615001
861	0.01728615001
862	0.01728615001
863	0.01728615001
864	0.01728615001
865	0.01728615001
866	0.01728615001
867	0.01728615001
868	0.01728615001
869	0.01728615001
870	0.01728615001
871	0.01728615001
872	0.01728615001
873	0.01728615001
874	0.01728615001
875	0.01728615001
876	0.01728615001
877	0.01728615001
878	0.01728615001
879	0.01728615001
880	0.01728615001
881	0.01728615001
882	0.01728615001
883	0.01728615001
884	0.01728615001
885	0.01728615001
886	0.01728615001
887	0.01728615001
888	0.01728615001
889	0.01728615001
890	0.01728615001
891	0.01728615001
892	0.01728615001
893	0.01728615001
894	0.01728615001
895	0.01728615001
896	0.01728615001
897	0.01728615001
898	0.01728615001
899	0.01728615001
900	0.01728615001
901	0.01728615001
902	0.01728615001
903	0.01728615001
904	0.01728615001
905	0.01728615001
906	0.01728615001
907	0.01728615001
908	0.01728615001
909	0.01728615001
910	0.01728615001
911	0.01728615001
912	0.01728615001
913	0.01728615001
914	0.01728615001
915	0.01728615001
916	0.01728615001
917	0.01728615001
918	0.01728615001
919	0.01728615001
920	0.01728615001
921	0.01728615001
922	0.01728615001
923	0.01728615001
924	0.01728615001
925	0.01728615001
926	0.01728615001
927	0.01728615001
928	0.01728615001
929	0.01728615001
930	0.01728615001
931	0.01728615001
932	0.01728615001
933	0.01728615001
934	0.01728615001
935	0.01728615001
936	0.01728615001
937	0.01728615001
938	0.01728615001
939	0.01728615001
940	0.01728615001
941	0.01728615001
942	0.01728615001
943	0.01728615001
944	0.01728615001
945	0.01728615001
946	0.01728615001
947	0.01728615001
948	0.01728615001
949	0.01728615001
950	0.01728615001
951	0.01728615001
952	0.01728615001
953	0.01728615001
954	0.01728615001
955	0.01728615001
956	0.01728615001
957	0.01728615001
958	0.01728615001
959	0.01728615001
960	0.01728615001
961	0.01728615001
962	0.01728615001
963	0.01728615001
964	0.01728615001
965	0.01728615001
966	0.01728615001
967	0.01728615001
968	0.01728615001
969	0.01728615001
970	0.01728615001
971	0.01728615001
972	0.01728615001
973	0.01728615001
974	0.01728615001
975	0.01728615001
976	0.01728615001
977	0.01728615001
978	0.01728615001
979	0.01728615001
980	0.01728615001
981	0.01728615001
982	0.01728615001
983	0.01728615001
984	0.01728615001
985	0.01728615001
986	0.01728615001
987	0.01728615001
988	0.01728615001
989	0.01728615001
990	0.01728615001
991	0.01728615001
992	0.01728615001
993	0.01728615001
994	0.01728615001
995	0.01728615001
996	0.01728615001
997	0.01728615001
998	0.01728615001
999	0.01728615001
