category,count,relative_pct
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,1012,0.2356
SECRETARIA DISTRITAL DE GOBIERNO 1,1010,0.2351
CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL+,1008,0.2347
SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,993,0.2312
AEROCIVIL,985,0.2293
ALCALDIA MUNICIPIO DE DOSQUEBRADAS,979,0.2279
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE INFRAESTRUCTURA,961,0.2237
SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,958,0.223
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA-SUROCCIDENTE,948,0.2207
IDS,947,0.2205
MUNICIPIO DE MANIZALES,943,0.2195
GOBERNACION DEL CHOCÓ.,938,0.2184
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE CULTURA,928,0.216
GOBERNACION DEL HUILA*,927,0.2158
HOSPITAL MILITAR CENTRAL,925,0.2153
ESE CENTRO,921,0.2144
GOBERNACION DE CALDAS,906,0.2109
AGENCIA NACIONAL DE TIERRAS - ANT,906,0.2109
DANE CENTRO OCCIDENTE,903,0.2102
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA - DIR TER NOROCCIDENTE - (DANE NOROCCIDENTE),898,0.2091
INSTITUTO PARA LA ECONOMIA SOCIAL- IPES,898,0.2091
POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,898,0.2091
INSTITUTO DE CAMINOS Y CONSTRUCCIONES DE CUNDINAMARCA - ICCU,892,0.2077
GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,885,0.206
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN,877,0.2042
UNIDAD ADMINISTRATIVA ESPECIAL DE SALUD DE ARAUCA,870,0.2025
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARÍA DE PAZ Y CULTURA CIUDADANA,866,0.2016
MUNICIPIO DE ENVIGADO*,865,0.2014
INSTITUTO NACIONAL DE SALUD,862,0.2007
UAECD,846,0.197
DEPARTAMENTO DE CUNDINAMARCA- SECRETARIA DE SALUD,845,0.1967
SENA SECRETARIA GENERAL,839,0.1953
MUNICIPIO DE LA ESTRELLA,833,0.1939
DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,829,0.193
GOBERNACION DEL DEPARTAMENTO DEL CESAR,818,0.1904
CORPORACION AUTONOMA REGIONAL DE SANTANDER+,816,0.19
MUNICIPIO DE TUNJA/,810,0.1886
RNEC,807,0.1879
TRANSMILENIO S.A.,801,0.1865
AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN,796,0.1853
ESAP SEDE CENTRAL (Cuenta Oficial),793,0.1846
SECRETARIA DE EDUCACION DE CALI,793,0.1846
ICBF REGIONAL BOGOTA,789,0.1837
AGENCIA DE DESARROLLO RURAL,789,0.1837
PLANEACIÓN MUNICIPAL CALI**,787,0.1832
MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,782,0.1821
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DISTRITAL DE SALUD DE CALI,768,0.1788
ALCALDIA MUNICIPIO DE QUIBDO,745,0.1734
ALCALDIA DE TURBACO BOLIVAR,743,0.173
Alcaldía De Villamaria,741,0.1725
AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,734,0.1709
Jardín Botánico José Celestino Mutis,731,0.1702
ALCALDIA MUNICIPIO DE ARAUCA,726,0.169
CAJA DE LA VIVIENDA POPULAR//,723,0.1683
FONDO ROTATORIO DEL DANE (FONDANE),714,0.1662
MINISTERIO DEL DEPORTE,709,0.1651
ALCALDIA MUNICIPAL DE BUGA,704,0.1639
AGENCIA PARA LA INFRAESTRUCTURA DEL META,684,0.1592
SECRETARIA DISTRITAL DE AMBIENTE,682,0.1588
GOBERNACIÓN DE LA GUAJIRA,682,0.1588
CORMACARENA,677,0.1576
ALCALDIA MUNICIPIO DE CALARCA,671,0.1562
DANE - TERRITORIAL CENTRO ORIENTE,669,0.1557
SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,665,0.1548
CORTOLIMA,665,0.1548
ALCALDIA MUNICIPIO DE ZIPAQUIRA,665,0.1548
INSTITUTO COLOMBIANO DE CREDITO EDUCATIVO Y ESTUDIO TÉCNICOS EN EL EXTERIOR MARIANO OSPINA PEREZ.,655,0.1525
SECRETARIA DISTRITAL DEL HABITAT-,654,0.1523
SECRETARIA DISTRITAL DE LA MUJER,651,0.1516
DEPARTAMENTO DE CORDOBA,650,0.1513
DEPARTAMENTO DEL ARAUCA,650,0.1513
UARIV-UNIDAD PARA LA ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,646,0.1504
CVC,642,0.1495
SIC SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,641,0.1492
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE),638,0.1485
AGENCIA DISTRITAL DE INFRAESTRUCTURA DEL DISTRITO DE BARRANQUILLA,632,0.1471
ALCALDÍA MUNICIPAL DE EL ESPINAL,627,0.146
MUNICIPIO DE SOGAMOSO,625,0.1455
GOBERNACION DEL CAQUETA**,620,0.1443
ALCALDIA MUNICIPAL FUSAGASUGA,613,0.1427
MUNICIPIO DE YUMBO VALLE,609,0.1418
ALCALDIA MUNICIPAL DE CHIA,607,0.1413
ALCALDIA MUNICIPAL DE PUERTO BOYACA,596,0.1388
MUNICIPIO DE FLORENCIA,588,0.1369
DIRECCIÓN TERRITORIAL DE SALUD DE CALDAS,581,0.1353
IGAC Sede Central *,580,0.135
CORPORACION AUTONOMA REGIONAL DEL QUINDIO,573,0.1334
INDUSTRIA MILITAR,570,0.1327
FUERZA AEROESPACIAL COLOMBIANA,569,0.1325
PROSPERIDAD SOCIAL,568,0.1322
ALCALDIA DEL MUNICIPIO DE ACACIAS,565,0.1315
MUNICIPIO DE LOS PATIOS,565,0.1315
ESE SAN ANTONIO DE ANOLAIMA,558,0.1299
CLUB MILITAR,557,0.1297
INSTITUTO DEPARTAMENTAL DE SALUD DE NARIÑO,556,0.1294
CORPORACION AUTONOMA REGIONAL DE NARIÑO,552,0.1285
ALCALDIA MUNICIPAL DE MELGAR,546,0.1271
SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,545,0.1269
CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL,543,0.1264
ALCALDIA LOCAL DE CIUDAD BOLIVAR //,533,0.1241
MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,532,0.1239
E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,529,0.1232
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE VIVIENDA SOCIAL Y HABITAT,529,0.1232
iNSTITUTO DE DEPORTE Y RECREACION DEL META - IDERMETA,516,0.1201
AGENCIA DE EDUCACIÓN POSTSECUNDARIA DE MEDELLÍN -SAPIENCIA-,515,0.1199
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,515,0.1199
INSTITUTO DE CULTURA Y TURISMO DE MANIZALES,504,0.1173
UPRES VALLE,501,0.1166
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,499,0.1162
ALCALDIA MUNICIPAL DE FACATATIVA,498,0.1159
MINISTERIO DE MINAS Y ENERGIA,497,0.1157
CGR-NIVEL CENTRAL,496,0.1155
MUNICIPIO DE MONTERIA,495,0.1152
FONDO ROTATORIO DE LA POLICIA NACIONAL,495,0.1152
MINVIVIENDA,492,0.1145
METRO CALI S.A ACUERDO DE REESTRUCTURACION,488,0.1136
ALCALDIA MUNICIPAL DE GIRARDOT,488,0.1136
MUNICIPIO DE CALDAS ANTIOQUIA,485,0.1129
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARÍA DE GESTIÓN DEL RIESGO DE EMERGENCIAS Y DESASTRE,484,0.1127
UNIDAD PRESTADORA DE SALUD SANTANDER,482,0.1122
INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,481,0.112
ARMADA NACIONAL HOSPITAL NAVAL DE CARTAGENA,480,0.1117
CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,478,0.1113
UNIDAD PRESTADORA DE SALUD ATLANTICO,475,0.1106
