category,count,relative_pct
CONTRATACION SVSH 2024,524,0.122
GOBERNACION CENTRAL,522,0.1215
Oficina jurídica,520,0.1211
Secretaría de Salud,516,0.1201
SAPIENCIA,515,0.1199
Unidad de contratación única-Prosperidad Social,512,0.1192
CONTRATACION FDLCB,511,0.119
SECRETARIA DE TRANSITO Y TRANSPORTE,510,0.1187
GESTION DE INSUMOS,508,0.1183
UNIDAD DE CONTRATACIÓN FONDO PAZ,505,0.1176
UNIDAD DE CONTRATACIÓN UPRES VALLE,501,0.1166
Proceso de Gestión Contractual,499,0.1162
SUBDIRECCION DE SERVICIOS ADMINISTRATIVOS - GRUPO CONTRATOS,497,0.1157
GESTION CONTRACTUAL CGR NIVEL CENTRAL,496,0.1155
GRUPO ADQUISICIONES Y CONTRATOS,493,0.1148
SUBGERENCIA DE OPERACIONES,489,0.1138
Oficina de Contratacion,488,0.1136
Subdirección Contratación,485,0.1129
CAM-Secretaria de Gestión del Riesgo de Emergencias y Desastres,484,0.1127
Departamento de Compras,482,0.1122
UNIDAD PRESTADORA DE SALUD SANTANDER,482,0.1122
Contratación Salud,477,0.111
SECCION DE CONTRATOS HONAC,475,0.1106
UNIDAD PRESTADORA DE SALUD ATLANTICO,475,0.1106
Contratación Defensoría Pública,472,0.1099
CD-SECRETARIA DE SALUD,472,0.1099
Grupo de Adquisiciones,462,0.1076
SECRETARIA SECCIONAL DE SALUD,462,0.1076
Oficina asesora jurídica,455,0.1059
GRUPO DE GESTIÓN CONTRACTUAL,454,0.1057
Dirección de Contratación,452,0.1052
ADMINISTRATIVA,450,0.1048
Contratación,444,0.1034
Secretaria de Salud,439,0.1022
UNIDAD DE CONTRATACIÒN ALCALDÌA DE CARTAGO,439,0.1022
OFICINA DE CONTRATACIÓN PAA,438,0.102
GRUPO CONTRATOS,437,0.1017
Subdirección de Contratación JEP,437,0.1017
DANE-DIRECCION TERRITORIAL SUROCCIDENTE,433,0.1008
CONTRATACIÓN DAGUA,433,0.1008
SECRETARÍA SUMINISTROS Y SERVICIOS,432,0.1006
DIRECCION ADMINISTRATIVA Y FINANCIERA,432,0.1006
Grupo de Gestión Contractual,432,0.1006
GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE DESARROLLO SOCIAL,427,0.0994
IMRD-CUCUTA,426,0.0992
NIVEL CENTRAL,425,0.0989
Unidad de Contratación SGA,424,0.0987
CONTRATACIÓN ISVIMED,423,0.0985
SECRETARIA DE HACIENDA 2024,422,0.0982
CONTRATACION OFICINA JURIDICA,419,0.0975
SUBDIRECCION - DEPARTAMENTO ADMINISTRATIVO JURIDICO,417,0.0971
BPP,417,0.0971
COMANDO GENERAL,412,0.0959
UNIDAD ADMINISTRATIVA SUBGERENCIA CULTURAL,411,0.0957
Grupo de Gestion Contractual,409,0.0952
Secretaria de Infraestructura y Valorización,408,0.095
SECRETARÍA DE HACIENDA,405,0.0943
PROCESO DE CONTRATACIÓN,405,0.0943
CONTRATACIÓN GIRARDOTA,405,0.0943
OFICINA DE CONTRATACION.,404,0.0941
CONTRATACION OFICINA ASESORA JURIDICA 2022,399,0.0929
Oficina de la OCCRE,398,0.0927
SECRETARIA JURIDICA ALCALDÍA MUNICIPAL DE MADRID,398,0.0927
SECRETARIA DE SALUD.,397,0.0924
CONTRATACION DIRECTA *,397,0.0924
UNIDAD DE CONTRATACIÓN IUB,397,0.0924
UNIDAD DE CONTRATACION CENAC EDUCACION,396,0.0922
CONTRATACIÓN BARBOSA,396,0.0922
GRUPO CONTRATACION JURIDICA,395,0.092
OFICINA DE CARACTERIZACIÓN SOCIO ECONÓMICA,389,0.0906
DADEP,389,0.0906
Contratacion Directa OAJ,386,0.0899
Oficina Juridica,384,0.0894
PROCESO GESTIÓN CONTRATACIÓN,381,0.0887
CENACTELEMATICA,380,0.0885
GESTIÓN JURÍDICA Y CONTRATACIÓN,378,0.088
ANÁLISIS ESTUDIO DE MERCADO,377,0.0878
OFICINA JURÍDICA Y DE CONTRATACIÓN,377,0.0878
OFICINA JURIDICA II,376,0.0875
UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE BIENES Y SERVICIOS,374,0.0871
ICBF REGIONAL ANTIOQUIA,373,0.0868
CONTRATACIÓN UBATE,371,0.0864
SECRETARIA DEPARTAMENTAL DE SALUD DEL VALLE,370,0.0861
SUBDIRECCIÓN DE SALUD PÚBLICA,369,0.0859
Secretaría de Desarrollo Social,368,0.0857
Municipio de El Retiro,368,0.0857
MUNICIPIO DE DUITAMA OFICINA DE CONTRATACIÓN,367,0.0854
UNIDAD OFICINA DE CONTRATACION,367,0.0854
AREA ADMINISTRATIVA,366,0.0852
Secretaría de Educación,366,0.0852
DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,366,0.0852
DEPARTAMENTO JURÍDICO,366,0.0852
ÁREA DE CONTRATACIÓN,365,0.085
Municipio de Guarne,364,0.0847
Unidad de Contratación Municipio,364,0.0847
GRUPO CONTRATOS CORPAMAG,362,0.0843
SECRETARIA PRIVADA,359,0.0836
Subdirección de Vías Regionales,359,0.0836
Departamento de Operación y Mantenimiento,358,0.0833
OFICINA ASESORA DE CONTRATACION,357,0.0831
DIRECCION DE CONTRATACIÓN,356,0.0829
SECRETARIA DE LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,351,0.0817
SALUD,347,0.0808
REGIONAL DE ASEGURAMIENTO EN SALUD N°6,347,0.0808
SECRETARÍA DE INFRAESTRUCTURA,343,0.0799
DIRECCIÓN CONTRATACIÓN,343,0.0799
Contraloria de Bogotá - Subdireccion de Contratación,342,0.0796
SECRETARIA DE EDUCACION Y CULTURA,342,0.0796
"CONTRATACIÓN SECRETARÍA DE DESARROLLO RURAL, AGRICULTURA Y PESCA",341,0.0794
Secretaría de Educación y Cultura,340,0.0792
ADMINISTRACION CENTRAL,340,0.0792
CONCEJO MUNICIPAL DE MEDELLIN,339,0.0789
Area de Contratos Dapre,338,0.0787
SUBDIRECCIÓN DE GESTIÓN CONTRACTUAL,336,0.0782
UNIDAD DE CONTRATACION MEN,336,0.0782
SECRETARIA DE EDUCACION Y CULTURA.,333,0.0775
Secretaria General y de las Tic - Dirección de Contratación,332,0.0773
Contratación Masora,332,0.0773
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS MUNICIPALES,329,0.0766
Dirección Contractual,328,0.0764
Grupo Contratos,328,0.0764
Contratación Ordinaria CPS,327,0.0761
MUNICIPIO DE PUERTO LOPEZ,327,0.0761
Jurídica,325,0.0757
SECRETARIA JURIDICA Y DE CONTRATACIÓN,323,0.0752
AREA JURÍDICA,323,0.0752
SECRETARIA DE CULTURA Y TURISMO,322,0.075
DIRECCIÓN ADMINISTRATIVA Y FINANCIERA,320,0.0745
SECRETARIA ADMINISTRATIVA 2024,319,0.0743
TERRITORIAL NORTE,318,0.074
SECRETARÍA DE PLANEACIÓN,316,0.0736
Direccion de Operaciones,316,0.0736
Direccion De Contratacion,315,0.0733
2020+GIT GESTION CONTRACTUAL,315,0.0733
UNIDAD DE CONTRATACION DAC,313,0.0729
Subdirección de Apoyo a la Gestión,307,0.0715
UNIDAD DE CONTRATACION FONTIC,306,0.0712
111B SECRETARIA DE INFRAESTRUCTURA FÍSICA,304,0.0708
OFICINA DE CONTRATACION-AGDLUSA,302,0.0703
Direccion de Contratacion DISTRITO DE RIOHACHA,302,0.0703
SECRETARIA ADMINISTRATIVA DELEGADA DECRETO 715,302,0.0703
Contratacion-despacho,300,0.0698
SUMINISTROS Y SERVICIOS,299,0.0696
DANE-SUROCCIDENTE-PASTO,298,0.0694
UNIDAD DE CONTRATACION CENAC AVIACION,295,0.0687
SECRETARIA DE PLANEACION 2024,295,0.0687
SECRETARIA DESARROLLO SOCIAL COMUNITARIO 2024,294,0.0684
INDERBU,294,0.0684
GRUPO JURIDICO - CONTRATACION,292,0.068
ICBF REGIONAL NARIÑO,292,0.068
COMPRAS Y CONTRATACION ALCALDIA DE APARTADO,291,0.0677
Gestion Contractual,290,0.0675
DIRECCION DE GESTION AMBIENTAL,289,0.0673
DIRECCIÓN ADMINISTRATIVA,286,0.0666
SECRETARIA GENERAL DEPARTAMENTO DEL VALLE,286,0.0666
AREA DE CONTRATACION,285,0.0663
CENTRO INDUSTRIAL Y DE AVIACION,284,0.0661
unidad de contratación INFIBAGUE,284,0.0661
Area de Contratacion,283,0.0659
SUBDIRECCION GENERAL,282,0.0657
SECRETARIA DE DEPORTES Y RECREACIÓN,281,0.0654
MINAGRICULTURA,281,0.0654
PLAN DE ADQUISICIONES,279,0.065
CONCEJO DISTRITAL DE SANTIAGO DE CALI,279,0.065
Gestión Contractual of,275,0.064
Dirección Jurídica,274,0.0638
Departamento Administrativo TIC,273,0.0636
UNIDAD DE COMPRAS,271,0.0631
PRINCIPAL,271,0.0631
SECRETARIA DE SALUD DEPARTAMENTAL,270,0.0629
UNIDAD DE RENTAS / GOBERNACION DEL VALLE,267,0.0622
SECRETARIA DISTRITAL DE PLANEACION,266,0.0619
SECRETARIA DE TRANSITO Y TRANSPORTE ARMENIA - SETTA -,265,0.0617
IDEAM,265,0.0617
FORTIFICACIONES,264,0.0615
General,264,0.0615
Secretaria de Desarrollo Económico,263,0.0612
SECRETARIA DE INTERIOR,262,0.061
"ESE Hospital Departamental de San Andrés, Providencia y Santa Catalina",262,0.061
CONTRATACIÓN IMRDS,259,0.0603
133D Secretaria de Inclusión Social y Familia,259,0.0603
DEAJ,258,0.0601
UNIDAD SECRETARIA GENERAL,258,0.0601
---,257,0.0598
MUNICIPIO DE MARINILLA,256,0.0596
CONTRATACIÓN UNIAJC,255,0.0594
Dirección Administrativa de Talento Humano,255,0.0594
Secretaria de Gobierno,253,0.0589
ICBF REGIONAL ATLANTICO,253,0.0589
OFICINA DE CONTRATOS,252,0.0587
SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,251,0.0584
DEPARTAMENTO ADMINISTRATIVO DE PLANEACION DEPARTAMENTAL,251,0.0584
SUBDIRECCION CTPI,250,0.0582
Alcaldía,249,0.058
Grupo Comunicaciones,248,0.0577
ICBF REGIONAL CUNDINAMARCA,247,0.0575
Escuela Superior de Guerra,246,0.0573
"SECRETARIA DE PLANEACION, PROSPECTIVA Y TIC",244,0.0568
Contrataciones Edinar,244,0.0568
UNIDAD CONTRATACION,243,0.0566
SUPERTRANSPORTE,241,0.0561
Dirección Administrativa,241,0.0561
DIRECCION TERRITORIAL ANDES OCCIDENTALES,240,0.0559
REGIONAL DE ASEGURAMIENTO EN SALUD No. 1,240,0.0559
SECRETARIA DE SALUD 2024,239,0.0556
FONDO DE PASIVO SOCIAL,239,0.0556
DISPENSARIO MEDICO DE BUCARAMANGA,239,0.0556
UNIDADSALUD,239,0.0556
UNIDAD ÚNICA DE CONTRATACION DE YARUMAL (UUCY),239,0.0556
Secretaría de Turismo,238,0.0554
Secretaría de Movilidad,236,0.0549
DESARROLLO EMPRESARIAL,236,0.0549
INSTITUTO DEPARTAMENTAL DE DEPORTES DEL CAUCA,235,0.0547
SECRETARIA DE SALUD Y AMBIENTE,234,0.0545
FONDANE TERRITORIAL CENTRO OCCIDENTE,234,0.0545
OFICINA JURIDICA PAMPLONA,233,0.0542
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL TOLIMA,231,0.0538
CENTRO INTERNACIONAL DE PRODUCCION LIMPIA LOPE SENA REGIONAL NARIÑO,230,0.0535
SECRETARIA DESARROLLO SOCIAL Y POLÍTICO,229,0.0533
CONTRATACION DADII,228,0.0531
ACTIVA Area contractual,228,0.0531
SECRETARIO DE GOBIERNO,227,0.0528
GOBERNACION- SALUD,225,0.0524
Vicerrectoría Administrativa y Financiera UD,222,0.0517
CONTRATACION ALRUU,222,0.0517
"SECRETARIA DEL ADULTO MAYOR, JUVENTUD E INCLUSION SOCIAL",221,0.0515
SECRETARIA DE DEPORTE,219,0.051
SUBGERENCIA FINANCIERA,219,0.051
OFICIAL DE CONTRATACIÓN Y ORDENADOR DEL GASTO CENAC-ING,218,0.0508
SECRETARIA ADMINISTRATIVA Y DE TALENTO HUMANO,218,0.0508
DIRECCIÓN JURÍDICA,218,0.0508
Contratación bienes y/o servicios y servicios personales,217,0.0505
CONTRATACION SENA REGIONAL SUCRE ORIGINAL,217,0.0505
OFICINA ASESORA JURIDICA *,217,0.0505
GRUCODISAN,212,0.0494
OFICINA DE CONTRATACIÓN BASCPN19,212,0.0494
FONDANE CENTRAL - SECRETARIA GENERAL,211,0.0491
Secretaría de Servicios Administrativos,211,0.0491
subdireccion administrativa y financiera,210,0.0489
SECRETARÍA DE GOBIERNO,210,0.0489
DANE SUROCCIDENTE POPAYAN,210,0.0489
TELECARIBE,210,0.0489
ESTUDIO DE MERCADO,209,0.0487
SECRETARIA DISTRITAL DE SALUD,209,0.0487
SECRETARIA DE HACIENDA Y FINANZAS PÚBLICAS,208,0.0484
SUBDIRECCION FINANCIERA,208,0.0484
SECRETARÍA DE CULTURA RECREACIÓN Y DEPORTES,207,0.0482
SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA,205,0.0477
REGIONAL DE ASEGURAMIENTO EN SALUD No.4,204,0.0475
ALCALDIA_VILLETA,204,0.0475
SECRETARÍA DE ASUNTOS ADMINISTRATIVOS,203,0.0473
CONTRATACIÓN DIRECTA,202,0.047
OFICINA ADMINISTRATIVA Y FINANCIERA,202,0.047
SECRETARIA DE CONTRATACIÒN,198,0.0461
SECRETARIA DE GOBIERNO 2024,197,0.0459
ICBF REGIONAL CALDAS,197,0.0459
ICBF REGIONAL CHOCO,197,0.0459
OFICINA ASESORA DE PLANEACION,195,0.0454
EQUIPO DE CONTRATACIÓN DIRECCIÓN REGIONAL ANTIOQUIA,194,0.0452
PUBLICACION CONTRATOS,194,0.0452
SUBDIRECCION FINANCIERA Y ADMINISTRATIVA,193,0.0449
REGIONAL DE ASEGURAMIENTO EN SALUD No. 5,189,0.044
PNN TAYRONA,189,0.044
DESPACHO DIRECCIÓN,188,0.0438
UNIDAD DE CONTRATACION UNICA,188,0.0438
Unidad de Contratación Secretaría General,188,0.0438
VICEPRESIDENCIA JURIDICA GERENCIA DE CONTRATACIÒN,188,0.0438
01 SECRETARIA GENERAL,186,0.0433
"CENTRO DE RECURSOS NATURALES, INDUSTRIA Y BIODIVERSIDAD",186,0.0433
PROCESO REGIMEN ESPECIAL,186,0.0433
APOYO LOGISTICO COMANDO EJERCITO,185,0.0431
FONDO DESARROLLO LOCAL DE SANTA FE,185,0.0431
FONDO DESARROLLO LOCAL SUBA,185,0.0431
TERRITORIAL CENTRO ORIENTE,185,0.0431
POLICIA METROPOLITANA DE MANIZALES-ÁREA DE SANIDAD,184,0.0428
CENTRO DE COMERCIO Y SERVICIOS,184,0.0428
UNIDAD PRESTADORA DE SALUD ANTIOQUIA,183,0.0426
Regional Bolivar,183,0.0426
DISPENSARIO MEDICO DE MEDELLIN 2023,182,0.0424
Instituto Distrital de Protección y Bienestar Animal- contractual,182,0.0424
Facultad de Artes ASAB,182,0.0424
UNIDAD DE CONTRATACIÓN II- DIRECCIÓN,182,0.0424
AREA DE CONTRATACION INDERHUILA,182,0.0424
SOCIAL,180,0.0419
AGENCIA CULTURAL IBAGUE,180,0.0419
SUBDIRECCIÓN ADMINISTRATIVA Y FINANCIERA,180,0.0419
grupo compuesto por la gerencia y juridica,180,0.0419
SECRETARÍA GENERAL.,179,0.0417
CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLÓGICO,178,0.0414
SECRETARIA DE TRÁNSITO Y TRANSPORTE,178,0.0414
Unidad de Contratacion CDA,178,0.0414
ICBF REGIONAL SANTANDER,178,0.0414
SUCURSAL CALI,177,0.0412
Departamento de Soporte y Servicios,176,0.041
CONTRATACIÓN FDLAN,176,0.041
SECRETARÍA DE PLANEACIÓN Y DESARROLLO TERRITORIAL,176,0.041
GESTIÓN ADMINISTRATIVA,175,0.0407
DEPARTAMENTO ADMINISTRATIVO DE BIENES Y SUMINISTROS,175,0.0407
SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION COMUNITARIA,175,0.0407
BASE NAVAL ARC BOLIVAR,174,0.0405
Secretaría de Infraestructura,174,0.0405
SECRETARÍA PRIVADA DEL GOBERNADOR,174,0.0405
SECRETARIA DE DEPORTE Y RECREACIÓN,174,0.0405
DIRECCIÓN DE CONTRATACIÓN - BYS,174,0.0405
TERRITORIAL ANTIOQUIA,174,0.0405
Alcaldia de Caicedonia,174,0.0405
SECRETARIA DE DESARROLLO RURAL,173,0.0403
Oficina de Contratos,173,0.0403
Secretaría de Deportes y Recreación,172,0.04
ICBF REGIONAL RISARALDA,172,0.04
SENA REGIONAL MAGDALENA CAAG,172,0.04
SECRETARIA DE VIVIENDA,171,0.0398
Secretaría de Movilidad y Tránsito,171,0.0398
UNIDAD PRESTADORA DE SALUD BOGOTA,170,0.0396
Secretaría de Vivienda y Hábitat,170,0.0396
UNIDAD DE CONTRATACIÓN CENTRO DE SERVICIOS FINANCIEROS D.C,169,0.0393
ICBF REGIONAL CESAR,169,0.0393
SECRETARIA TIC,168,0.0391
Unidad de contratación sop,168,0.0391
Secretaria de General Distrito de Turbo,168,0.0391
CONTRATACIÓN-SECRETRIA GENERAL,168,0.0391
Buen Comienzo,168,0.0391
SECRETARÍA ADMINISTRATIVA,167,0.0389
ÁREA JURÍDICA Y DE CONTRATACIÓN,167,0.0389
PROCESO DE GESTIÓN CONTRACTUAL,167,0.0389
ESE HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA,167,0.0389
Secretaría de Servicios Públicos y Medio Ambiente,167,0.0389
AGENCIA CULTURAL MANIZALES,167,0.0389
GRUPO DE CONTRATOS AREA DE SANIDAD TOLIMA,166,0.0386
FONDO DE DESARROLLO LOCAL,166,0.0386
Grupo Integrado de Gestión Contractual,166,0.0386
Unidad de Contratación,165,0.0384
INSTITUTO DISTRITAL DE SANTA MARTA PARA LA RECREACION Y EL DEPORTE,164,0.0382
CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC INTELIGENCIA,164,0.0382
Contratación Indesa,164,0.0382
"CENTRO DE LA INNOVACIÓN, LA AGROINDUSTRIA Y LA AVIACIÓN",163,0.0379
VIVIENDA,163,0.0379
UNIDAD DE CONTRATACIÓN DE LA DIRECCIÓN ADMINISTRATIVA Y FINANCIERA,161,0.0375
AGENCIA APP,161,0.0375
unidad de contratación,161,0.0375
Contratación CDAV,160,0.0372
SECRETARIA DE MOVILIDAD 2024,160,0.0372
REGIONAL BOYACA,160,0.0372
SECRETARIA DE INFRAESTRUCTURA Y HABITAT,159,0.037
ICBF REGIONAL QUINDIO,159,0.037
GRUPOS CONTRATOS,159,0.037
Subgerencia Asistencial,159,0.037
GRUPO DE CONTRATACION UPRES No. 2,158,0.0368
Grupo Gestión Contractual,158,0.0368
Dirección Comercial,158,0.0368
Alcaldía Local La Candelaria,158,0.0368
SECRETARIA DE AGUAS E INFRAESTRUCTURA,158,0.0368
DIEGO ADOLFO MENDEZ DIAZ,158,0.0368
ICBF REGIONAL NORTE DE SANTANDER,158,0.0368
Oficina Asesora de Contratacion Licitaciones y Suministros,158,0.0368
DIRECCION FILARMONICA,156,0.0363
OFICINA DE CONTRATOS ESMBAS02,156,0.0363
BASE NAVAL ARC MÁLAGA,155,0.0361
Gestión contractual Servicios personales Municipio de El Cerrito -2023,155,0.0361
SECRETARIA JURÍDICA Y DE CONTRATACIÓN,155,0.0361
Secretaria General y Juridica,155,0.0361
