Feature,Coefficient
cat__codigo_principal_de_categoria_V1.41122601,0.00912227836076644
"cat__categorias_adicionales_V141112200, V141122400",-0.009110371137056636
cat__nombre_de_la_unidad_de_Direccion CIDC Universidad Distrital-1,0.009106257954372261
"cat__categorias_adicionales_V124111500, V127111504",0.009101069401554036
cat__codigo_principal_de_categoria_V1.43232504,0.009100020939794739
"cat__categorias_adicionales_V115101505, V115101513, V124111808, V125172405, V125172406, V125191825, V178181701",0.009096246268491702
cat__nit_entidad_800211401,0.009096003171104206
cat__codigo_entidad_700000011,0.009096003171104206
cat__entidad_Vortal Comprador (Entidad de Sistema),0.009096003171104206
cat__codigo_principal_de_categoria_V1.25171718,0.009084993944783775
"cat__categorias_adicionales_V149101600, V149101602, V149101701",-0.009070750302504592
"cat__categorias_adicionales_V155101500, V182121500, V182121800, V182121900",-0.009069486770055537
cat__codigo_principal_de_categoria_V1.44121615,0.009063596599178747
cat__codigo_principal_de_categoria_V1.23271700,-0.009061949395844064
cat__categorias_adicionales_V146171619,-0.00906095733438213
cat__codigo_principal_de_categoria_V1.78101903,-0.009060522819749117
"cat__categorias_adicionales_V110151501, V110151517, V110151532, V173101600",0.009055599159273333
"cat__categorias_adicionales_V127112132, V150112052, V151201808",0.009055599159273333
cat__categorias_adicionales_V146191501,-0.009054777747462129
"cat__categorias_adicionales_V140151601, V141111502, V141121803, V145141502, V153131634, V160105810, V160121235",0.00905425409602563
"cat__categorias_adicionales_V142142500, V176121900",0.009053292510554827
"cat__categorias_adicionales_V145121500, V145121600, V145121602",-0.009050552144607349
cat__codigo_principal_de_categoria_V1.51171612,0.009048304128122275
"cat__categorias_adicionales_V112141806, V112352102, V112352103, V112352207, V112352300, V141121509, V141121510, V141121701, V141121806, V150405901",0.009048304128122275
cat__ciudad_de_la_unidad_de_Hispania,-0.009048098037964762
"cat__categorias_adicionales_V180101500, V181111503, V181111508, V181161501",-0.009045845763364166
cat__codigo_principal_de_categoria_V1.53131624,0.009045446988967384
"cat__categorias_adicionales_V143201500, V143221700, V143222600, V143222608, V143222610, V143223300, V143232700, V143232800, V143232900, V143233200, V172151600, V181101700, V181111500, V181112300, V181161700",-0.00904040997373597
cat__categorias_adicionales_V139121435,0.009037979782360879
"cat__categorias_adicionales_V143231512, V181111505, V181111506, V181112204, V181112210",-0.00903232677482841
cat__nombre_de_la_unidad_de_VICEPRESIDENCIA FINANCIERA,0.009025428396167802
cat__codigo_principal_de_categoria_V1.81112212,-0.009023989467633406
cat__codigo_principal_de_categoria_V1.60121806,0.009022628507117977
"cat__categorias_adicionales_V141112114, V141112200, V141121801",-0.009021396853654929
cat__codigo_principal_de_categoria_V1.56101608,-0.009020516434312257
cat__codigo_principal_de_categoria_V1.95121705,-0.009018114395648555
"cat__categorias_adicionales_V155121714, V182101501, V182101502, V182101505, V182121503, V182121504, V182121505",-0.00901348353430899
cat__codigo_principal_de_categoria_V1.55121735,-0.00901348353430899
cat__codigo_entidad_703013441,-0.009011668783749344
cat__nit_entidad_892099122,-0.009011668783749344
cat__entidad_ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE VILLAVICENCIO,-0.009011668783749344
"cat__categorias_adicionales_V111131501, V111151701, V111161700, V113101501, V124111502, V127112717, V131201503, V131201608, V131201610, V131201632, V131211502, V131211507, V139111507, V139121440, V139121534, V141116201, V142132201, V143191606, V143202005, V144111500, V144111518, V144121618, V144121715, V146181700, V148101919, V152121704, V152152102, V153101500, V153101502, V153101504, V153101600, V153101602, V153101604, V153101800, V153102002, V153102200, V153102202, V153102204, V153102301, V153102302, V153102400, V1531025",0.009008513772799114
cat__codigo_principal_de_categoria_V1.72152606,0.009003140394195069
cat__codigo_principal_de_categoria_V1.60122901,0.00899780396393724
"cat__categorias_adicionales_V111111612, V111161801, V111162116, V112171605, V112171606, V123151509, V123231402, V124121802, V127111918, V127112001, V127112135, V127112742, V127112814, V127112836, V127112845, V131161528, V131201631, V131201632, V131211501, V131211502, V131211505, V131211519, V131211703, V131211705, V131211904, V131211906, V142241602, V142295202, V144111801, V144121706, V144121708, V147131603, V160121200, V160121214, V160121221, V160121226, V160121228, V160121229, V160121230, V160121233, V160121234, V1601212",0.00899780396393724
"cat__categorias_adicionales_V124101510, V124101907, V124112007, V147121702, V147131704",-0.008996738773492299
cat__nombre_de_la_unidad_de_UNIDAD DE CONTRATACION MINIMA CUANTIA,-0.008992001900409762
"cat__categorias_adicionales_V124131513, V140161504",0.008991466330953997
"cat__categorias_adicionales_V112161803, V115121509, V123241600, V123271810, V124112401, V126101202, V126101700, V126121600, V126121800, V127111803, V127112105, V127112156, V127112802, V127112838, V130102400, V130264900, V130265000, V131151904, V131162800, V131211904, V132101600, V132101601, V132111500, V132111600, V132121500, V132121600, V132131000, V132131019, V132141000, V139111521, V139121022, V139121400, V139121409, V139121529, V139121601, V139121635, V140101604, V140171500, V140171700, V140174900, V141104210, V1411119",-0.008981792040097405
cat__codigo_entidad_702441189,0.00898031047775339
cat__entidad_SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,0.00898031047775339
cat__codigo_principal_de_categoria_V1.83121600,-0.00897827117906819
"cat__categorias_adicionales_V172154501, V173152100, V173152101, V173152103",0.008973166062927187
"cat__categorias_adicionales_V143231500, V143231600, V143232300, V143233000, V180101500, V181111500, V181112200",0.00896506087354607
cat__entidad_DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE),0.008964534717756972
cat__codigo_entidad_700474109,0.008964534717756972
cat__nit_entidad_800223337,0.008959024548513059
cat__codigo_entidad_703738849,0.008959024548513059
cat__entidad_EMPRESA DE DESARROLLO URBANO DE MEDELLIN,0.008959024548513059
cat__codigo_principal_de_categoria_V1.39121009,-0.008953597582581909
"cat__categorias_adicionales_V123101519, V143232001",0.008953311725053195
cat__codigo_principal_de_categoria_V1.60101104,0.008953311725053195
"cat__categorias_adicionales_V172151001, V172151003, V172151006",0.008939132266409144
"cat__categorias_adicionales_V160121537, V172154503, V178181503, V178181507",-0.00893785086600634
cat__codigo_principal_de_categoria_V1.72151000,0.008933441458047777
"cat__categorias_adicionales_V172102900, V172151511, V172151800, V172154200, V172154201, V172154500, V172154501, V173152101, V173152103, V173152108, V181101706",-0.008925199839853567
"cat__categorias_adicionales_V149161500, V149161504, V149161608, V160124515, V160141000",0.00892239137002702
"cat__categorias_adicionales_V143211500, V181111801",-0.008921753209775982
"cat__categorias_adicionales_V122101500, V127111701, V127111750, V127111901, V127112151, V131162800, V132101600, V132131000, V139121700, V141111621, V141111700, V141111714, V143191500, V143201803, V143211501, V143211515, V143211900, V145121500, V156111907",-0.008903723202540934
cat__codigo_principal_de_categoria_V1.60141202,-0.008903202136420022
"cat__categorias_adicionales_V120102301, V180111623, V181141601, V190121501",0.00889943396997655
"cat__categorias_adicionales_V142171608, V142171613, V142171701, V142171702, V142172001, V142172002, V146181504, V146181507, V146181543, V146181604, V146181611, V146181701, V146181802, V146181901, V146181902, V146191601, V147131804, V151102722",-0.00889719157888296
cat__nombre_de_la_unidad_de_COMITE EVALUADOR REGIMEN ESPECIAL,-0.008893434253612997
cat__codigo_principal_de_categoria_V1.49161505,0.008889573771118913
"cat__categorias_adicionales_V123241644, V123261506, V141114516",-0.008886366239418768
cat__nombre_de_la_unidad_de_SECRETARIA GENERAL Y DE GOBIERNO,-0.008883238821678845
cat__nombre_de_la_unidad_de_Unidad de Contratación Negocios,-0.008879293975581433
"cat__categorias_adicionales_V142251703, V149161500, V149161504, V149161604, V149161608, V149161700, V149211802, V149221502, V149221505, V160131105",-0.00887897018610551
"cat__categorias_adicionales_V172152606, V182121503",0.008867493223881575
"cat__categorias_adicionales_V123181600, V123181800, V148101600, V148101800, V152151600",0.008862904941474485
cat__codigo_principal_de_categoria_V1.43232500,-0.00886137012679215
cat__codigo_principal_de_categoria_V1.10101501,0.008857247536028755
"cat__categorias_adicionales_V110151800, V112162200, V112164500, V114111500, V124111500, V150112000, V150161500, V150171500, V150193100, V150221300, V150301500, V150424100, V151151518, V152151500",0.008856969427401877
cat__codigo_principal_de_categoria_V1.70141500,-0.008853780759237585
"cat__categorias_adicionales_V132101656, V139111610, V141111507, V143191510, V149121503, V149121509, V152141524, V152151604, V152151616, V152151624, V152151636, V152151648, V152151651, V152151702, V152151707, V152151907, V155121703",-0.008850680779587897
"cat__categorias_adicionales_V112191602, V130161509, V131162414, V131211707, V142143509",0.008844028983131495
cat__codigo_principal_de_categoria_V1.30152003,0.008844028983131495
cat__codigo_principal_de_categoria_V1.49161504,0.008841168961012207
cat__categorias_adicionales_V123153130,-0.008840887526466154
cat__categorias_adicionales_V150192304,-0.00883954570104867
"cat__categorias_adicionales_V177101502, V177101604",-0.008829366518009472
cat__entidad_MEPAS,-0.008827938882704278
cat__codigo_entidad_701702409,-0.008827938882704278
"cat__categorias_adicionales_V172102900, V172151800, V173152103",0.008825357688379795
"cat__categorias_adicionales_V185101604, V185101605, V185121501, V185121502, V185121503, V185121504",-0.008812846237140402
cat__codigo_principal_de_categoria_V1.41113600,0.00880855006996905
cat__categorias_adicionales_V115111510,0.008805442156106012
cat__categorias_adicionales_V180111600,0.008802171945253661
cat__codigo_principal_de_categoria_V1.81112202,-0.0087970872338256
"cat__categorias_adicionales_V110121500, V110121800, V110122100",-0.00879158545247394
cat__codigo_principal_de_categoria_V1.85122201,-0.008787362183883098
cat__codigo_principal_de_categoria_V1.72152102,-0.008786637263630884
"cat__categorias_adicionales_V172101501, V173181104",-0.008786637263630884
cat__codigo_principal_de_categoria_V1.78181505,-0.008785731680256205
"cat__categorias_adicionales_V151101600, V151101611, V151131500, V151131600, V151131603, V151142900, V151142941",-0.008783962458973211
cat__codigo_principal_de_categoria_V1.80141701,-0.00878391796160947
"cat__categorias_adicionales_V111131504, V131201610, V146181606",0.008777621767510896
cat__codigo_principal_de_categoria_V1.93131602,0.008776694100013261
cat__codigo_principal_de_categoria_V1.27112802,-0.008771163610604846
"cat__categorias_adicionales_V120102105, V123241609, V123271800, V123271810, V125173900, V125191722, V126101700, V126121600, V127112838, V127113103, V131152000, V131162504, V131163100, V131201502, V131231402, V132101600, V139101600, V139121008, V139121022, V139121329, V139121405, V139121601, V139121626, V139121900, V139122100, V139131719, V140171500, V143201500",-0.008771163610604846
"cat__categorias_adicionales_V110121801, V110121802, V110121805",-0.008759372345388332
cat__codigo_principal_de_categoria_V1.10121804,-0.008759372345388332
"cat__categorias_adicionales_V149221500, V160121000, V160121200, V160121500, V160122500, V160131800, V160141100, V160141200",0.00875726264569319
"cat__categorias_adicionales_V139111504, V141103011, V141111503, V141111524, V156101501, V156131504, V156131601, V156131603, V156131702, V186141702",0.008757099631393284
cat__nombre_de_la_unidad_de_SECRETARIA DE BIENESTAR SOCIAL CALI,0.008755681488563956
"cat__categorias_adicionales_V111131501, V111151701, V111161700, V113101501, V127112717, V131201503, V131201608, V131201610, V131201632, V131211502, V131211507, V139121440, V139121534, V141116201, V142132201, V143191606, V143202005, V144111500, V144111518, V144121618, V144121715, V146181700, V146182001, V148101919, V152121704, V152152102, V153101500, V153101502, V153101504, V153101600, V153101602, V153101604, V153101800, V153102002, V153102200, V153102202, V153102204, V153102301, V153102302, V153102400, V153102500, V1531025",0.008747316178028037
cat__codigo_entidad_700569015,-0.008746963091920076
cat__entidad_APC COLOMBIA+,-0.008746963091920076
cat__nit_entidad_900484852,-0.008746963091920076
cat__nombre_de_la_unidad_de_CONTRATOS MEPAS,-0.008746433981671284
"cat__categorias_adicionales_V160121901, V191101702, V191101803",0.008745921377260591
"cat__categorias_adicionales_V125101700, V125101900",-0.008733090329115513
cat__codigo_principal_de_categoria_V1.60121901,0.008731714367115832
"cat__categorias_adicionales_V153131629, V191101701, V191101702",0.008731714367115832
cat__codigo_principal_de_categoria_V1.52151700,0.008730788446736151
"cat__categorias_adicionales_V110101703, V110171801, V152151702",0.00873077405752757
"cat__categorias_adicionales_V120121421, V124101602, V125175000, V127111605, V127112001, V127112002, V127112004, V132101655, V140151576, V142192207",0.00872747233858828
cat__entidad_UNIDAD PRESTADORA DE SALUD ANTIOQUIA,-0.008724354153662704
cat__nit_entidad_901363087,-0.008724354153662704
cat__nombre_de_la_unidad_de_UNIDAD PRESTADORA DE SALUD ANTIOQUIA,-0.008724354153662704
cat__codigo_entidad_708899216,-0.008724354153662704
cat__codigo_principal_de_categoria_V1.78102203,-0.008719933131938636
cat__categorias_adicionales_V152121700,-0.00871520786697851
cat__codigo_principal_de_categoria_V1.51131602,-0.008714451744391097
cat__codigo_principal_de_categoria_V1.50467007,0.008710965420269685
"cat__categorias_adicionales_V172101500, V172102900, V172121400, V172151100, V172151300, V172151400, V172151500, V172151900, V172152000, V172153600",-0.008703482105858865
cat__codigo_principal_de_categoria_V1.50304400,-0.00870200303315665
cat__codigo_principal_de_categoria_V1.41103000,0.008701288983180469
cat__nombre_de_la_unidad_de_DIRECCIÓN DE ANTINARCOTICOS,-0.008700298057017832
"cat__categorias_adicionales_V180141607, V180141614, V180141902, V190141502, V193141701, V194121513",0.008700056554500889
cat__categorias_adicionales_V152161505,-0.008696903294313277
"cat__categorias_adicionales_V130181504, V147131701, V152121704",0.008696026606517701
cat__codigo_principal_de_categoria_V1.40171517,0.008690470344651745
cat__codigo_entidad_714311503,-0.008682584738705297
cat__nit_entidad_901325598,-0.008682584738705297
cat__entidad_INNOVANEX,-0.008682584738705297
cat__codigo_principal_de_categoria_V1.24111502,0.008679501748443511
"cat__categorias_adicionales_V146161500, V155121700",-0.008674709851732666
cat__codigo_principal_de_categoria_V1.13101600,0.008669031144308472
"cat__categorias_adicionales_V150301500, V150301700, V150302000, V150302500, V150303400, V150303500, V150303700, V150303900, V150304100, V150304500, V150304600, V150305000, V150305100, V150305200, V150305300, V150305400, V150305600, V150306700, V150306800, V150401700, V150401800, V150401900, V150402000, V150402200, V150402300, V150402500, V150402700, V150403200, V150403800, V150404000, V150404600, V150404700, V150405400, V150405600, V150405700",-0.008668275088537035
"cat__categorias_adicionales_V125131600, V125201600, V143211500, V143232100, V143232300, V145121500, V180101604, V181101500, V181102200, V181102201, V181151601, V181151603",-0.008666403387237287
"cat__categorias_adicionales_V123101500, V131191500, V173152100, V181101600, V181101700",-0.008666276471740376
"cat__categorias_adicionales_V124121807, V139111505",-0.008661479915886068
cat__codigo_entidad_704782028,-0.00865796109162309
cat__nit_entidad_800028517,-0.00865796109162309
cat__ciudad_de_la_unidad_de_Saboyá,-0.00865796109162309
cat__entidad_ALCALDIA MUNICIPAL DE SABOYA,-0.00865796109162309
"cat__categorias_adicionales_V126111700, V139121000, V143201800, V143211500, V143211600, V181111800",-0.008655757758206005
cat__nombre_de_la_unidad_de_Subdirección de Servicios Científicos y Proyectos Especiales,0.008644679300015883
"cat__categorias_adicionales_V130191501, V156101523, V156101703, V156101708, V156101714, V156121805",-0.008640942625207966
cat__codigo_principal_de_categoria_V1.81151602,-0.008638541845859035
"cat__categorias_adicionales_V173152108, V181101706",0.00863344383487567
"cat__categorias_adicionales_V181111504, V181111508",-0.008629870256648268
cat__codigo_entidad_701337164,0.008625910108996023
cat__nit_entidad_899999098,0.008625910108996023
cat__entidad_CAMARA DE REPRESENTANTES,0.008625910108996023
"cat__categorias_adicionales_V130111601, V130131607, V140141751",0.008625498438877029
cat__ciudad_de_la_unidad_de_Honda,-0.008618883536458418
cat__ciudad_entidad_Honda,-0.008618883536458418
"cat__categorias_adicionales_V126101205, V126111701, V131161600, V132101600, V141111933",0.008611565992597603
cat__codigo_principal_de_categoria_V1.39121459,0.008611565992597603
cat__codigo_principal_de_categoria_V1.77101504,-0.008606212769497424
"cat__categorias_adicionales_V178181500, V181101600",-0.008604547054938983
"cat__categorias_adicionales_V172121100, V172141100, V172151400, V172152400, V172152500, V172153500",-0.00859863891289978
"cat__categorias_adicionales_V181111805, V181111820",-0.008589371467199574
"cat__categorias_adicionales_V125161500, V125161507, V126111700, V126111701, V143191514, V149121500, V149121503, V160104700, V160104701",-0.008589135981916391
"cat__categorias_adicionales_V112352314, V151161806, V151171632",0.008582884332138569
cat__categorias_adicionales_V150121500,-0.008582716762088114
"cat__categorias_adicionales_V114111703, V114111705, V124101510, V140141742",-0.008574242067445118
cat__codigo_principal_de_categoria_V1.42321500,-0.008573434963490872
"cat__categorias_adicionales_V124102200, V149161500, V149161600, V149181500, V149201600, V149211800, V149221500, V153103000, V160121000, V160141100, V160141200",0.008571466997059341
cat__categorias_adicionales_V146182004,-0.008570928217435497
"cat__categorias_adicionales_V193141500, V193141900, V193142000",-0.008569752290678837
cat__categorias_adicionales_V180141621,-0.008560340981148344
cat__codigo_principal_de_categoria_V1.42142400,-0.008559059750804383
cat__codigo_principal_de_categoria_V1.53131629,0.00855692596563288
cat__codigo_principal_de_categoria_V1.43232400,-0.008556805193341155
cat__codigo_entidad_702948969,0.008555559958817838
cat__entidad_SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,0.008555559958817838
"cat__categorias_adicionales_V150111500, V150111514, V150111527, V150112019",0.008550880322702896
cat__codigo_entidad_702234287,0.008548636494262025
cat__entidad_DEPARTAMENTO DE CUNDINAMARCA -SECRETARIA DE GOBIERNO,0.008548636494262025
cat__nombre_de_la_unidad_de_SECRETARIO DE GOBIERNO,0.008548636494262025
"cat__categorias_adicionales_V172151500, V173152108",-0.008542918363645872
cat__nombre_de_la_unidad_de_SUBDIRECCION DE CONTRATACION,0.008538263974604068
"cat__categorias_adicionales_V150161813, V150192801, V150221101",-0.008537966828579328
cat__categorias_adicionales_V110226045,-0.008537231003050287
"cat__categorias_adicionales_V143233400, V143233700, V181111800, V181112200",-0.00852949843890839
cat__ciudad_entidad_Ricaurte,-0.008525920058090747
cat__codigo_principal_de_categoria_V1.80131504,-0.00852207167874257
cat__nombre_de_la_unidad_de_CDMC,0.008506773425671766
cat__codigo_principal_de_categoria_V1.78101500,-0.008504421136284569
"cat__categorias_adicionales_V181101706, V181141504",-0.008502592529847244
"cat__categorias_adicionales_V124131600, V124131601, V148101500",0.00850247993929087
cat__categorias_adicionales_V143232600,-0.008500808298238304
"cat__categorias_adicionales_V111101518, V114111704, V124111514, V131152102, V139112604, V147121701, V153131502, V153131603, V153131606, V153131608, V153141605, V156131702",-0.008499592626519514
"cat__categorias_adicionales_V143201800, V143233200, V143233405, V145121500, V145121600, V146171600, V172151701, V172151702, V172151704, V180101600, V180101700, V181111809, V181112204",-0.00849494619412646
"cat__categorias_adicionales_V115121501, V115121504, V125172110, V125173815, V125174205, V126101711, V126101737, V127111700, V131171510, V131181701, V153131634",0.008492597973148545
cat__codigo_principal_de_categoria_V1.60123600,0.008492597973148545
"cat__categorias_adicionales_V180111623, V180141607, V182151702, V186132001, V190101603, V190131504, V191101504",-0.008489902322369932
"cat__categorias_adicionales_V173152101, V173152102",0.008488814781447676
"cat__categorias_adicionales_V111101502, V111111700, V111162111, V112164904, V120142904, V121101801, V121102305, V124101507, V124112205, V127111500, V127111508, V127111552, V127111602, V127111605, V127111801, V127111900, V127112001, V127112002, V127112004, V127112017, V127112106, V127112201, V127112202, V127112229, V130102300, V130102303, V130102404, V130102409, V130111601, V130131607, V130151514, V130161604, V130161800, V131151500, V131152002, V131152209, V131161738, V131162004, V131201500, V131201605, V131211501, V1312115",0.008482676310700378
"cat__categorias_adicionales_V180111500, V180111600",0.008481450776129756
"cat__categorias_adicionales_V153101600, V153101900, V153102000, V153111600",0.008473261253949394
"cat__categorias_adicionales_V151101500, V151101600, V151101700, V151101800, V151101900, V151102000, V151102100, V151102200, V151102300, V151102400, V151102500, V151102600, V151102700, V151111500, V151111600, V151111700, V151111800, V151111900, V151121500, V151121600, V151121700, V151121800, V151121900, V151122100, V151122200, V151122300, V151131500, V151131600, V151131700, V151131800, V151131900, V151132000, V151141500, V151141600, V151141700, V151141800, V151141900, V151142000, V151142100, V151142200, V151142300, V1511424",-0.008472596242190381
cat__codigo_principal_de_categoria_V1.39101612,-0.00847157053379795
cat__nombre_de_la_unidad_de_Análisis del Sector,0.00846370736289564
"cat__categorias_adicionales_V143231500, V143231512, V143231513, V143232700, V143232800, V143232900, V181111504, V181111505, V181111506, V181111600, V181111805, V181111809, V181112100, V181112200, V181112204, V181112206, V181112208, V181112220, V181112500, V181112501",0.00846370736289564
cat__nombre_de_la_unidad_de_Secretaria Mujeres,-0.008462769681674158
"cat__categorias_adicionales_V124111501, V141112901, V143191510, V149121509",0.008461998151633536
cat__codigo_principal_de_categoria_V1.82111800,-0.00845905672003268
cat__categorias_adicionales_V139111610,-0.00845550131381703
cat__entidad_SENA REGIONAL CUNDINAMARCA Grupo Administrativo CAE,-0.008452532072311744
cat__codigo_entidad_704163047,-0.008452532072311744
cat__codigo_principal_de_categoria_V1.94131607,-0.0084491215614252
cat__categorias_adicionales_V150182000,0.008448792282312984
"cat__categorias_adicionales_V115121501, V125172503, V126111703, V140151500, V140151712, V140161504, V140161505, V140161513, V147131828",0.00844812234714531
cat__entidad_ALCALDIA DE HONDA,-0.008437792848329984
cat__codigo_entidad_702721184,-0.008437792848329984
cat__nit_entidad_800100058,-0.008437792848329984
cat__nombre_de_la_unidad_de_SECRETARIA DE CONTRATACIÒN,-0.008437033600969337
cat__nit_entidad_890680059,-0.008437033600969337
cat__codigo_entidad_703235119,-0.008437033600969337
cat__entidad_ALCALDIA MUNICIPIO DE RICAURTE,-0.008437033600969337
cat__codigo_principal_de_categoria_V1.23242605,-0.008435438917150513
"cat__categorias_adicionales_V123101502, V123101506, V123271413, V124112401, V125174810, V127121504, V127131501, V127131527, V131211908, V147121610",-0.008435438917150513
"cat__categorias_adicionales_V143231513, V143232110, V181112501",-0.008435263823620436
"cat__categorias_adicionales_V115121500, V115121501, V123271810, V124112006, V125174800, V125174807, V126101405, V126101710, V126101732, V126111700, V126121800, V127111701, V127112700, V127112742, V127112901, V130264100, V131151904, V131152306, V131161500, V131162800, V131162802, V131171806, V131191515, V131211501, V131211908, V139111527, V139121022, V139121400, V139121635, V139121900, V141104210, V141112802, V144121600, V144122100, V146171501, V146181504, V147131828",-0.008432721969826985
"cat__categorias_adicionales_V111101518, V112161801, V114111703, V147121709, V147131803, V151102710, V153131602, V153131608, V153131642",0.008431285312951963
cat__codigo_principal_de_categoria_V1.70171602,0.008427991657032723
"cat__categorias_adicionales_V172103300, V172151207",-0.008414906869750535
cat__codigo_principal_de_categoria_V1.42211810,0.008407928500973839
"cat__categorias_adicionales_V141105800, V141105801, V142231500, V151201500, V151201801, V151201805, V151201806, V151201807",-0.00839002903827574
cat__nombre_de_la_unidad_de_UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE BIENES Y SERVICIOS,-0.008389810977974334
cat__codigo_entidad_702825183,-0.008389810977974334
cat__entidad_SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,-0.008389810977974334
cat__nombre_de_la_unidad_de_CONTRATACION SENA REGIONAL SUCRE ORIGINAL,-0.008389161716730261
"cat__categorias_adicionales_V180141600, V182131600, V186101700",0.008387516310163743
cat__codigo_principal_de_categoria_V1.23153602,0.008385747376699964
"cat__categorias_adicionales_V126131500, V139121000, V172101500, V172103300, V172151500",-0.008378886293131868
"cat__categorias_adicionales_V151241228, V153131619, V153131628, V153131640",0.008375031013563121
"cat__categorias_adicionales_V139112501, V141111702, V142281712, V147111603, V152141800, V152161512",0.008374281672666668
cat__codigo_principal_de_categoria_V1.42143700,0.008374281672666668
cat__ciudad_entidad_Villa Del Rosario,0.0083707293360891
cat__codigo_principal_de_categoria_V1.72151001,-0.008366836298222206
cat__nombre_de_la_unidad_de_Vicerrectoría Académica UD,0.008365831335568686
"cat__categorias_adicionales_V150131700, V150131800, V150161500, V150161800, V150181900, V150182000, V150192300, V150192500",-0.008361989069475877
cat__codigo_principal_de_categoria_V1.60124412,0.008358903675140606
"cat__categorias_adicionales_V111121604, V130161903, V130191801, V156101905, V172151301, V180111617, V182141602, V182151501",-0.008357507264089424
cat__categorias_adicionales_V181111504,-0.008356464657347358
"cat__categorias_adicionales_V110171600, V111111500, V111151500",-0.008351089884293892
cat__nombre_de_la_unidad_de_REGIONAL NORORIENTE,0.008343802884912618
cat__codigo_principal_de_categoria_V1.39121462,0.008342521558937045
"cat__categorias_adicionales_V111161701, V111162001, V114111514, V114111704, V146181608, V153102400, V153102512, V153121701, V153131603, V153131606, V153131608, V153131614, V153131621",0.008340782129430952
"cat__categorias_adicionales_V186101800, V186111600, V193131700, V193141500, V194131500",-0.008339334764652533
cat__ciudad_de_la_unidad_de_Sincelejo,0.008327833722293706
cat__nombre_de_la_unidad_de_INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL META,0.008325535959522077
"cat__categorias_adicionales_V143222500, V143233200, V181111800, V181112200",-0.008321271488508064
cat__ciudad_de_la_unidad_de_Ricaurte,-0.008315274729757845
"cat__categorias_adicionales_V110151500, V110151501, V110151507, V110151512, V110151513, V110151514, V110151517, V110151518, V110151539, V110151805, V110171502, V110171505, V110171601, V110171602, V110171605, V110171608, V110171702, V110191509, V110191511, V110191700, V111101508, V121101511, V121101612, V121102301, V124111503, V130111607, V141106209, V151171606, V151241200",0.008312542898130696
cat__codigo_principal_de_categoria_V1.42295407,-0.008311112492637069
cat__codigo_principal_de_categoria_V1.43232300,-0.008309856252438592
cat__ciudad_de_la_unidad_de_Villa Del Rosario,0.008303404756503542
"cat__categorias_adicionales_V110101511, V110101601, V110101703, V110121500, V110121505, V110121604, V110121702, V110122101, V110131601, V111131600, V112141903, V112352104, V112352107, V120101602, V121101900, V121101905, V121102401, V121111602, V127111801, V127112309, V142121500, V142121506, V142121509, V142121513, V142121600, V142121607, V142121801, V142132205, V142142523, V142143203",0.008302319083840876
"cat__categorias_adicionales_V143231500, V181111500",-0.008296967892176125
cat__codigo_entidad_704942390,0.0082961085057776
cat__entidad_MUNICIPIO DE VILLA DEL ROSARIO**,0.0082961085057776
cat__nit_entidad_890503373,0.0082961085057776
cat__categorias_adicionales_V144103103,0.00829577433923589
"cat__categorias_adicionales_V172101500, V181101500",0.00828543516765601
cat__categorias_adicionales_V146191600,0.008275139311957865
"cat__categorias_adicionales_V123153507, V186101810, V186132001, V191101504",0.008274980266953684
cat__codigo_entidad_704972363,0.008273509268274743
cat__entidad_FONDANE - DIRECCION TERRITORIAL CENTRO,0.008273509268274743
cat__codigo_principal_de_categoria_V1.53131613,0.008272869047480012
cat__codigo_principal_de_categoria_V1.70141602,0.008267566518174372
cat__nombre_de_la_unidad_de_General,0.008266986365557559
"cat__categorias_adicionales_V180141607, V181141601, V190111601, V190111602",0.008262407308251955
"cat__categorias_adicionales_V125174002, V126101700, V126111900, V140161500",-0.008257886087680289
cat__codigo_principal_de_categoria_V1.51211615,0.008257765140638269
"cat__categorias_adicionales_V123151601, V127112006, V127112035, V127112039",0.008252003113068592
cat__codigo_principal_de_categoria_V1.53131633,0.008251310940221782
"cat__categorias_adicionales_V111151500, V111151502, V111151700, V111161801, V111162002, V111162100, V111162114, V111162116, V111162121, V111162133, V111162301, V111162402, V114111519, V123121600, V127111500, V131201632, V131211505, V153141600, V153141614, V154101500, V154101600, V160122901, V160122902, V160122907",0.008251310940221782
cat__codigo_principal_de_categoria_V1.83112200,-0.008243243062176093
"cat__categorias_adicionales_V111151500, V111151502, V111161801, V111162002, V111162100, V111162114, V111162116, V111162121, V111162133, V111162301, V111162402, V114111519, V123121600, V127111500, V131201632, V131211505, V153131633, V153141600, V153141614, V154101500, V154101600, V160122901, V160122907",0.008243081819409153
cat__codigo_principal_de_categoria_V1.30111601,0.008240913113614223
