Feature,Coefficient
cat__entidad_EMPRESA DE PARQUES Y EVENTOS DE ANTIOQUIA - ACTIVA,0.0006657916256833801
cat__nit_entidad_890680008,-0.0006635477435515252
cat__entidad_ALCALDIA MUNICIPAL FUSAGASUGA,-0.0006635477435515252
cat__codigo_entidad_704059872,-0.0006635477435515252
cat__entidad_FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ENTIDAD,0.0006631611755081137
cat__nit_entidad_800112806,0.0006631611755081137
cat__codigo_entidad_702492422,0.0006631611755081137
cat__nombre_de_la_unidad_de_FONDO DE PASIVO SOCIAL,0.0006631611755081137
cat__nombre_de_la_unidad_de_SECRETARIA DE EDUCACION (SED),-0.0006620898144188497
cat__codigo_entidad_710174822,0.0006615190562758323
cat__entidad_TELECARIBE LTDA,0.0006615190562758323
cat__nit_entidad_890116965,0.0006615190562758323
cat__ciudad_entidad_Puerto Colombia,0.0006615190562758323
cat__nombre_de_la_unidad_de_TELECARIBE,0.0006615190562758323
cat__codigo_principal_de_categoria_V1.41113320,-0.000661283857633939
cat__nombre_de_la_unidad_de_SECRETARIA DE LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,0.0006603267209657807
cat__entidad_GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,0.0006603267209657807
cat__codigo_entidad_709403372,0.0006603267209657807
cat__nombre_de_la_unidad_de_Gerencia de Recursos,0.0006591555757636689
cat__entidad_FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,0.0006590060585543309
cat__nit_entidad_800116398,0.0006590060585543309
cat__nombre_de_la_unidad_de_DIRECCIÓN DE CONTRATACIÓN FINAGRO,0.0006590060585543309
cat__codigo_entidad_700372022,0.0006590060585543309
cat__codigo_principal_de_categoria_V1.95121903,0.0006588369577623651
cat__nombre_de_la_unidad_de_Rigoberto Lasso,0.0006579659667057379
cat__entidad_GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,0.0006579659667057379
cat__codigo_entidad_704258268,0.0006579659667057379
"cat__categorias_adicionales_V142131600, V149221510, V153101800, V153101802, V153101804, V153102500, V153102516, V153102700, V153102710, V153121600, V153121603",-0.0006569874896796858
"cat__categorias_adicionales_V143201537, V143211501, V143211502, V143222625, V181111510, V181112220, V181112300, V181112304, V181112305, V181112308",-0.0006555212434932273
"cat__categorias_adicionales_V155101500, V155121600, V155121700, V155121706, V155121714, V155121718, V155121719, V155121720, V155121730, V155121735, V155121900, V182101500, V182101600, V182101800, V182121500, V182121700, V182121800, V182141500",-0.0006545755094477428
"cat__categorias_adicionales_V143201800, V143202200, V143211500, V143211600, V143211700, V143211900, V145111600, V145111700, V145121500, V145121600, V152161500",-0.0006531880752017915
cat__tipo_de_contrato_Concesión,-0.0006531643354114923
cat__nombre_de_la_unidad_de_Secretaría de Educación y Cultura,0.0006531164797848906
cat__nombre_de_la_unidad_de_CONTRATACIÓN GIRARDOTA,-0.0006527106865717049
cat__nombre_de_la_unidad_de_Gerencia Legal,0.0006517821558267351
"cat__categorias_adicionales_V141101500, V141101700, V141103200, V141103800, V141103900, V141104000, V141104100, V141104400, V141104500, V141104600, V141104800, V141104900, V141105000, V141105100, V141105200, V141105500, V141106200, V141106400, V141115800, V141116000, V141116100, V141121500, V141121600, V141121700, V141121800, V141122000, V141122100, V141122200, V141122400, V141122500, V141122600, V141122700, V141122800, V141123000, V141123100, V141123200, V141123300, V141123400, V185121800, V185121801, V185121802, V1851218",-0.0006516438602891574
cat__codigo_principal_de_categoria_V1.41122300,-0.0006516438602891574
"cat__categorias_adicionales_V153102700, V153102800, V153102900, V153103000, V153103100, V153103200, V153111600",-0.0006510748486114155
cat__nombre_de_la_unidad_de_GRUPO DE CONTRATOS AREA SANIDAD NARIÑO,-0.0006498160896288896
cat__codigo_entidad_702743162,-0.0006498160896288896
cat__entidad_UNIDAD PRESTADORA DE SALUD NARIÑO,-0.0006498160896288896
cat__categorias_adicionales_V154101600,-0.0006481295991699265
cat__codigo_principal_de_categoria_V1.81111506,-0.0006479837246993284
"cat__categorias_adicionales_V120101800, V126121600",-0.00064697088753542
cat__nombre_de_la_unidad_de_Subdireccion negocios,-0.0006449628467369731
cat__entidad_ALCALDIA DE TURBACO BOLIVAR,0.0006448890648576828
cat__codigo_entidad_702768342,0.0006448890648576828
cat__nit_entidad_890481149,0.0006448890648576828
"cat__categorias_adicionales_V126141805, V126141806, V126141808, V126141809, V126142302, V141101802, V141101811, V141101813, V141113407, V142201806, V142201829",-0.0006448272274439281
cat__codigo_principal_de_categoria_V1.26141804,-0.0006448272274439281
cat__codigo_principal_de_categoria_V1.14111508,-0.0006429016848107408
"cat__categorias_adicionales_V112171703, V142131500, V142131600, V142131700, V142132100, V142132200, V142141500, V142142300, V142142400, V142142600, V142142700, V142142800, V142142900, V142143100, V142143500, V142143900, V142144000, V143212104, V144103105",-0.0006429016848107408
cat__codigo_principal_de_categoria_V1.83101601,-0.0006424491633802998
cat__ciudad_de_la_unidad_de_Roldanillo,-0.0006423670324921985
cat__nit_entidad_800250062,0.0006419666988465679
cat__entidad_INVEMAR,0.0006419666988465679
cat__codigo_entidad_703625459,0.0006419666988465679
cat__nombre_de_la_unidad_de_Unidad de contratacion,-0.0006414938252368036
cat__codigo_principal_de_categoria_V1.43233004,-0.0006398111940062325
"cat__categorias_adicionales_V141111500, V141111804, V142181600, V142182700, V142182800, V181101700, V181141504",-0.0006396811437319129
"cat__categorias_adicionales_V178111800, V178111802, V178111808, V178111809, V178111810, V178111812, V178111900",-0.0006376999464716852
cat__nombre_de_la_unidad_de_FONDO ROTATORIO OF CENTRALES,-0.0006375941301130972
cat__entidad_SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE SANTA MARTA S.A.S.,0.0006372396949521165
cat__codigo_entidad_710121666,0.0006372396949521165
cat__nit_entidad_900342579,0.0006372396949521165
cat__nombre_de_la_unidad_de_GESTIÓN JURÍDICA Y CONTRATACIÓN,0.0006372396949521165
cat__categorias_adicionales_V186101601,-0.0006371265766153319
cat__entidad_PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL ANDES NORORIENTALES,-0.0006353328342411748
cat__nit_entidad_804001738,-0.0006353328342411748
cat__codigo_entidad_701236044,-0.0006353328342411748
cat__categorias_adicionales_V111151517,0.0006351964537252999
cat__codigo_principal_de_categoria_V1.42161622,-0.0006346523023545727
"cat__categorias_adicionales_V142281600, V142281700, V142281800",-0.0006346523023545727
"cat__categorias_adicionales_V142171602, V142171604, V142171611, V142191800, V142191803, V142191804, V142191807, V142191808, V142191811, V142192201, V142192202, V142192207, V156101513, V156101515, V156101539, V172153613, V172154066, V181141504, V185161500, V185161501, V185161502, V185161503",-0.0006326646701536032
cat__codigo_principal_de_categoria_V1.78131603,-0.0006322271370235422
cat__nombre_de_la_unidad_de_SECRETARIA ADMINISTRATIVA DELEGADA DECRETO 715,0.0006319864483487209
cat__ciudad_entidad_Roldanillo,-0.0006315148873026491
cat__nombre_de_la_unidad_de_SECRETARIA DE TRANSITO Y TRANSPORTE ARMENIA - SETTA -,0.000631032190002157
"cat__categorias_adicionales_V180101507, V180101508, V181141900, V181141902",-0.0006249901855304883
cat__codigo_principal_de_categoria_V1.42192200,-0.0006241322768030064
cat__entidad_MUNICIPIO DE GUATAPE,-0.000624105436539416
cat__codigo_entidad_702492703,-0.000624105436539416
cat__ciudad_de_la_unidad_de_Guatape,-0.000624105436539416
cat__nombre_de_la_unidad_de_ALCALDÍA DE GUATAPÉ,-0.000624105436539416
cat__ciudad_entidad_Guatape,-0.000624105436539416
cat__nit_entidad_890983830,-0.000624105436539416
"cat__categorias_adicionales_V176101503, V178121601, V180111609, V180111616, V180141902, V182101802, V182121503, V182121504, V182121508, V182131603, V182141502, V182141504, V182141601, V182141602, V182151501",-0.0006208956423482395
cat__codigo_entidad_704562362,-0.0006207815725200932
cat__nit_entidad_890702027,-0.0006207815725200932
cat__entidad_ALCALDÍA MUNICIPAL DE EL ESPINAL,-0.0006207815725200932
cat__nombre_de_la_unidad_de_DIRECCION ADMINISTRATIVA DE CONTRATACION,-0.0006207815725200932
cat__codigo_principal_de_categoria_V1.86141502,-0.0006206923054823615
cat__codigo_principal_de_categoria_V1.21102000,-0.0006180261878617438
cat__nombre_de_la_unidad_de_TERRITORIAL NORTE,0.0006154774021325803
cat__categorias_adicionales_V185101706,-0.0006096584594186737
"cat__categorias_adicionales_V114111800, V182101500, V182101802, V182121500, V182121502, V182121503, V182121507, V182121700",-0.0006067662715367889
cat__nombre_de_la_unidad_de_DANE-SUROCCIDENTE-PASTO,0.0006042111088845617
cat__nombre_de_la_unidad_de_VICEPRESIDENCIA COMERCIAL,0.0006026105309026715
cat__nombre_de_la_unidad_de_Grupo de Gestión de Convenios,0.0006025466565537784
"cat__categorias_adicionales_V111101502, V125102002",-0.0006000486608071871
cat__nombre_de_la_unidad_de_SECRETARÍA ADMINISTRATIVA,-0.0005994853813923337
cat__nit_entidad_901361090,0.0005992489715209119
cat__nombre_de_la_unidad_de_UNIDAD PRESTADORA DE SALUD SANTANDER,0.0005992489715209119
cat__codigo_entidad_709017214,0.0005992489715209119
cat__entidad_UNIDAD PRESTADORA DE SALUD SANTANDER,0.0005992489715209119
cat__codigo_principal_de_categoria_V1.43233205,0.0005988348901252599
"cat__categorias_adicionales_V121101500, V121101600, V121101700, V121101800, V121102200",-0.0005970555906195532
cat__nit_entidad_832003417,0.000596159714591588
cat__entidad_EMPRESA DE FOMENTO Y DESARROLLO SOSTENIBLE DE OCCIDENTE,0.000596159714591588
cat__codigo_entidad_706418357,0.000596159714591588
cat__nombre_de_la_unidad_de_Dirección de Gestión Contractual,0.0005940877701496539
cat__codigo_entidad_701703852,-0.0005911936188264129
cat__nombre_de_la_unidad_de_DEPARTAMENTO DE POLICIA ARAUCA.,-0.0005911936188264129
cat__nit_entidad_800140602,-0.0005911936188264129
cat__entidad_DEPARTAMENTO POLICIA ARAUCA,-0.0005911936188264129
"cat__categorias_adicionales_V190111601, V190121502, V190121603",-0.0005911651062176182
cat__nombre_de_la_unidad_de_UNIDAD DE CONTRATACIÓN DIRECCIÓN DE FORMACIÓN PROFESIONAL,0.0005911357624017676
cat__nombre_de_la_unidad_de_AIM - CONTRATACION DIRECTA,0.0005908095789838956
cat__codigo_principal_de_categoria_V1.81141901,-0.0005867754598884544
cat__nombre_de_la_unidad_de_REGIONAL ANTIOQUIA,-0.0005846487886497745
"cat__categorias_adicionales_V180101507, V180101508, V180101600, V180101604, V181141901, V181141902",-0.0005840413512962922
"cat__categorias_adicionales_V111162100, V112191600, V112352300, V113102000, V115121500, V115121900, V131162400, V131201500, V141104200",-0.0005824704372132957
cat__codigo_principal_de_categoria_V1.41122101,0.0005815757128938
cat__nombre_de_la_unidad_de_Contratacion Directa OAJ,0.0005806543148741413
cat__ciudad_de_la_unidad_de_Girardot,-0.0005800445171003504
cat__nombre_de_la_unidad_de_CONCEJO DISTRITAL DE SANTIAGO DE CALI,0.0005798906215379516
cat__codigo_entidad_702892266,0.0005798906215379516
cat__entidad_CONCEJO DISTRITAL DE SANTIAGO DE CALI,0.0005798906215379516
cat__codigo_principal_de_categoria_V1.80111612,0.0005784389453398942
cat__nombre_de_la_unidad_de_---,0.0005779761438175742
cat__codigo_principal_de_categoria_V1.30191613,-0.0005779044836077531
cat__categorias_adicionales_V190121502,-0.0005777212663453597
cat__nombre_de_la_unidad_de_GESTION TERRITORIAL DE LA BIODIVERSIDAD,0.0005759286568191695
cat__codigo_principal_de_categoria_V1.72151600,0.0005744732355830749
cat__codigo_principal_de_categoria_V1.72111001,0.0005728885207899036
cat__nombre_de_la_unidad_de_Regional Oriente,0.0005715032062782348
cat__entidad_ALCALDIA MUNICIPAL DE GIRARDOT,-0.0005700248427973195
cat__codigo_entidad_700235021,-0.0005700248427973195
cat__nit_entidad_890680378,-0.0005700248427973195
cat__nombre_de_la_unidad_de_FORTIFICACIONES,0.0005693225112525605
cat__nombre_de_la_unidad_de_Grupo de contratación,0.0005691313913029032
cat__codigo_entidad_700255011,0.0005691313913029032
cat__entidad_SERVICIOS POSTALES NACIONALES S.A.S,0.0005691313913029032
cat__nit_entidad_900062917,0.0005691313913029032
cat__codigo_entidad_708964812,-0.000568598126455405
cat__entidad_UNIDAD PRESTADORA DE SALUD ATLANTICO,-0.000568598126455405
cat__nit_entidad_9013620904,-0.000568598126455405
cat__nombre_de_la_unidad_de_UNIDAD PRESTADORA DE SALUD ATLANTICO,-0.000568598126455405
cat__codigo_entidad_704297852,0.0005682563686180168
cat__entidad_ALCALDIA DE CIUDAD BOLIVAR,0.0005682563686180168
cat__nombre_de_la_unidad_de_UCCIUDADBOLIVAR,0.0005682563686180168
cat__nit_entidad_890980330,0.0005682563686180168
cat__codigo_principal_de_categoria_V1.43232202,0.0005682432052578051
"cat__categorias_adicionales_V124112414, V124131501, V124131502, V124131509, V124131510, V126111706, V126111710, V141103010, V141103011, V141103012, V141103013, V141103014",-0.0005680174621813736
cat__codigo_principal_de_categoria_V1.92101600,0.0005673191336307823
cat__codigo_principal_de_categoria_V1.81151700,0.0005654027509240929
cat__entidad_ESCUELA DE FORMACION INPEC,0.0005648695733427611
cat__nit_entidad_832001871,0.0005648695733427611
cat__codigo_entidad_701152050,0.0005648695733427611
"cat__categorias_adicionales_V112141903, V112141904, V112142104, V115111506",-0.0005642460639149611
cat__codigo_principal_de_categoria_V1.47131905,0.0005640834520172943
cat__codigo_entidad_709412027,0.0005635987309139568
cat__nombre_de_la_unidad_de_Secretaria de Infraestructura y Valorización,0.0005635987309139568
cat__entidad_SECRETARIA DE INFRAESTRUCTURA - GOBERNACION DEL VALLE,0.0005635987309139568
cat__categorias_adicionales_V194131503,-0.0005633831617113995
cat__nombre_de_la_unidad_de_Grupo Comunicaciones,0.0005623874858975965
cat__codigo_entidad_704486158,0.0005623166493155268
cat__entidad_FONDO ROTATORIO DEL DANE FONDANE-SUROCCIDENTE,0.0005623166493155268
cat__codigo_principal_de_categoria_V1.85161505,-0.0005619420858952181
cat__nombre_de_la_unidad_de_REGIONAL SUROCCIDENTE,-0.0005616506773844646
cat__nit_entidad_891480085,0.0005570975116828745
cat__nit_entidad_890981391,0.0005569107836521166
cat__codigo_entidad_702758418,0.0005569107836521166
cat__entidad_MUNICIPIO DE SEGOVIA,0.0005569107836521166
cat__entidad_GOBERNACIÓN DE RISARALDA**,0.0005568903617547826
cat__codigo_entidad_702280165,0.0005568903617547826
cat__nombre_de_la_unidad_de_SECRETARIA PRIVADA,0.0005557703489883835
cat__codigo_principal_de_categoria_V1.93142103,0.000555593552767332
cat__codigo_principal_de_categoria_V1.81112002,-0.000555074797463648
cat__ciudad_de_la_unidad_de_Bello,-0.0005543480319427967
cat__nombre_de_la_unidad_de_Subdirección Administrativa y Financiera,-0.0005508264886712678
cat__nombre_de_la_unidad_de_SECRETARÍA DE HACIENDA,0.0005505322059928408
cat__nit_entidad_800141641,-0.0005490562950287098
cat__entidad_COMANDO AEREO DE MANTENIMIENTO,-0.0005490562950287098
cat__codigo_entidad_701967184,-0.0005490562950287098
cat__nombre_de_la_unidad_de_CAMAN,-0.0005490562950287098
cat__codigo_entidad_700834104,0.000547793576326863
cat__nit_entidad_830016624,0.000547793576326863
cat__entidad_PNNC-NC,0.000547793576326863
"cat__categorias_adicionales_V124112500, V124112504, V124112505, V131261500, V144122003, V144122005, V144122009, V144122011, V144122013, V144122015, V144122016, V144122017, V144122018, V144122022",-0.0005473381097194524
cat__codigo_principal_de_categoria_V1.42171611,-0.0005463298225714755
cat__ciudad_de_la_unidad_de_La Unión,-0.0005461564882585032
cat__codigo_principal_de_categoria_V1.42291602,-0.0005453186948042001
cat__codigo_principal_de_categoria_V1.81141702,-0.0005449662893497366
cat__categorias_adicionales_V173121507,-0.0005449662893497366
cat__nombre_de_la_unidad_de_MEPOY,-0.0005439544172609818
cat__codigo_entidad_700639016,0.0005430579913331802
cat__nit_entidad_800128835,0.0005430579913331802
cat__entidad_ARCHIVO GENERAL DE LA NACION,0.0005430579913331802
"cat__categorias_adicionales_V142271500, V142271600, V142271700, V142271800, V142271900, V142272000, V142272200, V142272300",-0.0005425763906741636
cat__nit_entidad_811009884,-0.0005417423526188153
cat__entidad_CPMSBEL,-0.0005417423526188153
cat__codigo_entidad_703757047,-0.0005417423526188153
cat__codigo_entidad_701702409,-0.0005406362150934515
cat__entidad_MEPAS,-0.0005406362150934515
cat__nombre_de_la_unidad_de_CAUCA,0.0005390430365227575
cat__codigo_entidad_711192211,0.000539010180630196
cat__nombre_de_la_unidad_de_Corporación Autónoma Regional de Santander - CAS -,0.000539010180630196
cat__entidad_CORPORACION AUTONOMA REGIONAL DE SANTANDER+,0.000539010180630196
cat__nit_entidad_804000292,0.000539010180630196
cat__nombre_de_la_unidad_de_DESARROLLO EMPRESARIAL,0.0005379635359981165
cat__nombre_de_la_unidad_de_UC - SECRETARIA DE PLANEACION,-0.0005378906824036203
cat__entidad_COMPLEJO CARCELARIO Y PENITENICARIO DE MEDIA SEGURIDAD DE CUCUTA INCLUYE PABELLON DE RECLUSION ESPECIAL,-0.0005377160435916637
cat__nombre_de_la_unidad_de_GESTION CONTRACTUAL COCUC 2024,-0.0005377160435916637
cat__codigo_entidad_701118028,-0.0005377160435916637
cat__nit_entidad_900577112,-0.0005377160435916637
cat__justificaci_n_modalidad_de_Contratos de bienes y servicios sujetos a reserva,0.0005370498467488492
cat__categorias_adicionales_V185122201,-0.0005369301818586459
"cat__categorias_adicionales_V139111610, V141111714, V146181504, V146181604",-0.0005356139656481206
cat__entidad_SECRETARIA DISTRITAL DE AMBIENTE,0.000535529767831505
cat__codigo_entidad_702016304,0.000535529767831505
cat__nombre_de_la_unidad_de_DIRECCIÓN CONTRACTUAL,0.000535529767831505
cat__nit_entidad_800102891,0.0005351690716656242
cat__entidad_ALCALDIA DE MOCOA,0.0005351690716656242
cat__codigo_entidad_706013752,0.0005351690716656242
cat__nombre_de_la_unidad_de_SUBGERENCIA DE ALCANTARILLADO,0.0005341777562257168
"cat__categorias_adicionales_V156101700, V156112100, V156112102, V156112104",-0.0005332556277323766
cat__codigo_principal_de_categoria_V1.90121500,-0.0005315236678373167
cat__codigo_principal_de_categoria_V1.46181600,-0.0005314951130886662
cat__codigo_principal_de_categoria_V1.26101500,-0.0005299985241236681
"cat__categorias_adicionales_V142191800, V142211700, V142211800, V142211900, V142212300",-0.0005293426091220118
cat__nombre_de_la_unidad_de_SECRETARÍA DISTRITAL DE LAS MUJERES Y LA INCLUSIÓN SOCIAL,0.0005292428736002881
cat__nombre_de_la_unidad_de_SECRETARIA DE TRANSITO Y TRANSPORTE,0.0005289783415201062
"cat__categorias_adicionales_V142201500, V142201600, V142201700, V142202900",-0.000528960821580174
cat__nombre_de_la_unidad_de_SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,0.0005281214892158703
cat__nombre_de_la_unidad_de_CONTRATOS MEPAS,-0.0005273347081485078
"cat__categorias_adicionales_V142132200, V142171601, V142171602, V142171604, V142171612, V142172101, V142172105, V142192201, V142192202, V142192207, V142203505, V142203506, V142272207, V142272208, V142272209, V156121201",-0.000525117296357874
"cat__categorias_adicionales_V151131802, V185101501, V185101503, V185101601, V185101603, V185101604, V185101605",-0.0005221785727595533
cat__nit_entidad_891680011,-0.0005183343429249015
cat__codigo_entidad_703035956,-0.0005183343429249015
cat__entidad_ALCALDIA MUNICIPIO DE QUIBDO,-0.0005183343429249015
cat__codigo_entidad_705282838,0.0005159711174211692
cat__nombre_de_la_unidad_de_CONCEJO MUNICIPAL DE MEDELLIN,0.0005159711174211692
cat__entidad_CONCEJO MUNICIPAL DE MEDELLIN,0.0005159711174211692
"cat__categorias_adicionales_V186101805, V186121804, V186131702",-0.000514425619600605
cat__nombre_de_la_unidad_de_SECRETARIA DE PLANEACION 2024,0.0005132402608954688
cat__nombre_de_la_unidad_de_Contratación Masora,0.0005116381864488394
cat__nit_entidad_800183770,0.0005116381864488394
cat__codigo_entidad_710420365,0.0005116381864488394
cat__entidad_MASORA,0.0005116381864488394
cat__codigo_principal_de_categoria_V1.80111715,0.0005104741998240411
cat__codigo_entidad_702594383,0.0005076407129665668
cat__nombre_de_la_unidad_de_Gobernación de La Guajira,0.0005076407129665668
cat__nit_entidad_8921150151,0.0005076407129665668
cat__entidad_GOBERNACIÓN DE LA GUAJIRA,0.0005076407129665668
cat__nombre_de_la_unidad_de_123C SECRETARÍA DE PARTICIPACIÓN Y CULTURA CIUDADANA,-0.0005074117281145024
cat__nombre_de_la_unidad_de_UNIDADJURIDICA,-0.0005071793990105546
cat__nombre_de_la_unidad_de_Gestion Contractual,0.0005070226058933701
cat__codigo_principal_de_categoria_V1.53102002,-0.0005063462211828104
cat__nit_entidad_8915018356,0.0005050378664231627
cat__codigo_entidad_714235165,0.0005050378664231627
cat__nombre_de_la_unidad_de_REGALIAS FUP,0.0005050378664231627
cat__entidad_FUNDACION UNIVERSITARIA DE POPAYAN CAUCA,0.0005050378664231627
"cat__categorias_adicionales_V110151502, V110151515, V110151701, V110151814, V111162116, V112181602, V150111514, V150111515, V150112008, V150112010, V150112011, V150171707, V150192700, V150301503, V150301700, V150305400, V150307025, V150402200, V150402500, V150403500, V150403515, V150403800, V150404106, V150404114, V150404115, V150404120, V150404800, V150405400, V150406500, V150407070, V150407200, V150413600, V150413700, V152151502, V152151503, V170141520",-0.000504107478884491
cat__categorias_adicionales_V185101601,0.0005037577919950148
cat__categorias_adicionales_V141112300,-0.0005032181437967792
cat__entidad_FONDO ROTATORIO DEL DANE - FONDANE - DIRECCIÓN TERRITORIAL CENTRO OCCIDENTE,0.0005031465327361419
cat__codigo_entidad_707122826,0.0005031465327361419
cat__nombre_de_la_unidad_de_FONDANE TERRITORIAL CENTRO OCCIDENTE,0.0005031465327361419
cat__nombre_de_la_unidad_de_SECRETARIA DE INFRAESTRUCTURA Y HABITAT,0.0005007445796892695
cat__nombre_de_la_unidad_de_Dirección Administrativa de Talento Humano,0.0004998445321991723
cat__nombre_de_la_unidad_de_MENOR CUANTIA,-0.0004981198992930378
cat__entidad_INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE SOACHA,-0.0004980903183720343
cat__nombre_de_la_unidad_de_CONTRATACIÓN IMRDS,-0.0004980903183720343
cat__codigo_entidad_713824894,-0.0004980903183720343
cat__nit_entidad_832000906,-0.0004980903183720343
cat__nombre_de_la_unidad_de_Secretaría de Servicios Administrativos,-0.0004976413647986832
cat__codigo_entidad_700889173,0.000497435555702044
cat__nit_entidad_800217123,0.000497435555702044
cat__entidad_SUPERVIGILANCIA - MD,0.000497435555702044
cat__justificaci_n_modalidad_de_Ley 1150 de 2008,-0.0004970955584710932
cat__codigo_principal_de_categoria_V1.73151901,-0.0004967678013486374
cat__nombre_de_la_unidad_de_COMUNICACIONES,-0.000496739557616114
cat__nit_entidad_807001836,0.0004938785486976252
cat__nombre_de_la_unidad_de_IMRD-CUCUTA,0.0004938785486976252
cat__entidad_INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE CUCUTA,0.0004938785486976252
cat__codigo_entidad_705246718,0.0004938785486976252
cat__nit_entidad_891000627,-0.0004912341810206621
cat__entidad_CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y DEL SAN JORGE - CVS,-0.0004912341810206621
cat__codigo_entidad_704483114,-0.0004912341810206621
cat__entidad_BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,0.00048775725540952015
cat__codigo_entidad_702458464,0.00048775725540952015
cat__nit_entidad_890399039,0.00048775725540952015
cat__entidad_PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL ORINOQUIA,-0.0004871965689768532
cat__codigo_entidad_701222242,-0.0004871965689768532
cat__nit_entidad_900382496,-0.0004871965689768532
"cat__categorias_adicionales_V193151501, V193151605, V193161804",0.00048711664058842817
"cat__categorias_adicionales_V151101500, V151101600, V151101700, V151101800, V151101900, V151102000, V151102100, V151102200, V151102300, V151102400, V151102500, V151102600, V151102700, V151111500, V151111600, V151111700, V151111800, V151111900, V151121500, V151121600, V151121700, V151121800, V151122100, V151122200, V151122300, V151131500, V151131600, V151131700, V151131800, V151131900, V151132000, V151141500, V151141600, V151141700, V151141800, V151141900, V151142000, V151142100, V151142200, V151142300, V151142400, V1511425",0.0004865888751888307
cat__codigo_principal_de_categoria_V1.51121900,0.0004865888751888307
cat__nombre_de_la_unidad_de_Subdirección General de Desarrollo Urbano,-0.0004841368900232033
cat__codigo_principal_de_categoria_V1.14111820,-0.0004837342245714499
cat__nombre_de_la_unidad_de_PROCESO DE CONCESION,-0.0004837342245714499
"cat__categorias_adicionales_V173151900, V173151902, V173151903, V173151904, V173151905, V173151906, V173151907, V182121500, V182121501, V182121502, V182121503, V182121504, V182121505, V182121506, V182121507, V182121508, V182121509, V182121510, V182121511, V182121512, V182121602",-0.0004825501933367336
cat__entidad_FONDANE - DIR TER NOROCCIDENTE,0.00047911851447718574
cat__codigo_entidad_704915552,0.00047911851447718574
cat__ciudad_entidad_Tumaco,-0.0004775451846578153
cat__ciudad_entidad_Ocaña,-0.00047663065611932534
cat__entidad_ASOCIACION CABLE AEREO MANIZALES,-0.0004747727176478584
cat__nit_entidad_900315506,-0.0004747727176478584
cat__codigo_entidad_704271121,-0.0004747727176478584
"cat__categorias_adicionales_V114111504, V144111500, V144111600, V144111800, V144111900",-0.0004746786640764794
cat__nit_entidad_892115007,-0.00047280746321086176
cat__entidad_ALCALDIA DISTRITO DE RIOHACHA,-0.00047280746321086176
cat__codigo_entidad_702424037,-0.00047280746321086176
cat__nombre_de_la_unidad_de_UNIDAD SECRETARIA GENERAL,0.0004716682387145942
cat__codigo_entidad_704616416,0.00047154658499629705
cat__entidad_ESAP TERRITORIAL CAUCA,0.00047154658499629705
cat__nit_entidad_800117528,0.00047154658499629705
cat__nit_entidad_899999426,-0.0004712852504448129
cat__ciudad_entidad_Anolaima,-0.0004712852504448129
cat__codigo_entidad_704062611,-0.0004712852504448129
cat__entidad_ALCALDIA MUNICIPIO DE ANOLAIMA,-0.0004712852504448129
cat__nombre_de_la_unidad_de_Facultad del Medio Ambiente y Recursos Naturales UD,0.0004706538115246252
cat__nombre_de_la_unidad_de_AGENCIA CULTURAL IBAGUE,0.00047043942108424176
cat__entidad_ALCALDIA MUNICIPAL SAN CARLOS,0.0004700433089455603
cat__nit_entidad_890983740,0.0004700433089455603
cat__ciudad_de_la_unidad_de_San Carlos,0.0004700433089455603
cat__ciudad_entidad_San Carlos,0.0004700433089455603
cat__codigo_entidad_701263113,0.0004700433089455603
cat__nombre_de_la_unidad_de_ADMINISTRACION CENTRAL,0.0004700433089455603
cat__nombre_de_la_unidad_de_Convenios - Patrocinios,0.0004697137683891761
cat__categorias_adicionales_V180111701,0.000465488570955888
cat__nombre_de_la_unidad_de_Regional Cafetera,0.00046500235754348235
cat__codigo_principal_de_categoria_V1.81141801,-0.0004640435116062137
cat__nombre_de_la_unidad_de_UNIDAD DE CONTRATACIÓN DIRECCIÓN DE PROMOCIÓN Y RELACIONES CORPORATIVA,0.00046297069397048795
"cat__categorias_adicionales_V172154020, V172154100, V172154101, V172154102, V172154103, V172154104, V172154105, V172154106, V172154107, V172154108, V172154109, V172154110, V172154201, V172154302, V172154402, V172154500, V173152100, V173152101, V185161500",-0.0004627880807260474
cat__nombre_de_la_unidad_de_UNIDAD OFICINA DE CONTRATACION,0.00046086138239884096
cat__nit_entidad_892099216,-0.00046069813761810777
cat__codigo_entidad_706091220,-0.00046069813761810777
